query_id,top_1_accuracy,top_3_accuracy,top_5_accuracy,top_10_accuracy,late_ratio,ground_truth
81a25eda-e0d1-4d8e-93ab-4d9feb19fefd,1,1,1,1,0,looking_around
cf9fbea3-f048-4fd1-94ba-d3c07fe6646f,1,1,1,1,0,pocket_out
4e95bf04-9cd9-4a8d-a066-2115ef3bda4a,1,1,1,1,0,pushing
c11b2bad-4e9e-45c7-a722-9fcf39f40ed3,0,1,1,1,0,pointing
d5cb79a0-4e8e-4ca3-b153-28fe0f8b09ad,1,1,1,1,0,carrying_heavy
a13e7fb8-d64f-4db2-ad8e-71f2433cb22a,1,1,1,1,0,carrying_light
3cda94c2-c4e0-4600-831b-5bbd20923bc0,1,1,1,1,0,checking_time
903191ff-5a1c-4219-801c-9be945a5f6a6,0,1,1,1,100,fall
531c542a-26af-4c41-bc27-6c056d4f5455,1,1,1,1,0,entering
8c362459-490d-435c-a434-75a40876d6b8,1,1,1,1,0,opening
a2588f59-d0d5-41a0-a63c-306025232c92,1,1,1,1,0,carrying_light
00fe5b7e-dd3e-40db-b49e-5055d0cc6eae,1,1,1,1,0,looking_around
ef465b8a-2ecd-4d1e-8d1b-f7867df9973b,0,1,1,1,0,fall
d5827540-166c-4651-bd75-def2964efb81,0,0,0,0,0,3
9e89d7d7-2964-4e19-b1af-6d3fa0dc18a1,1,1,1,1,0,pointing
29e3b6ca-c28f-4165-9b64-afa397a94816,1,1,1,1,0,looking_around
e09044b6-ad25-46ed-90bc-9abe2f2a3db0,0,1,1,1,0,drinking
0128f833-ac75-43b2-8990-41181adc497c,1,1,1,1,0,standing_up
88ad2de0-76b7-4c5c-9631-a13cb5acbfe7,1,1,1,1,0,picking_up
1ef4205e-4af6-4b82-abc8-ad69c7ba1479,0,1,1,1,0,opening
fac1b133-bb30-4b02-a237-538b6e7ae89d,1,1,1,1,0,carrying
56354560-1f4d-4218-bd46-fe2d1935bfb4,0,1,1,1,0,fall
1fb9e906-bb15-450c-b4da-83a8bcfb4766,1,1,1,1,0,throwing
008e48d5-2723-4a9f-a690-f760307336bf,1,1,1,1,0,entering
e979688b-6523-4d60-8626-cdeb8679ef74,1,1,1,1,0,pulling
48e3064d-e151-4094-8b9f-5067154a5c6d,0,1,1,1,0,talking
7ed32ebe-c17b-4425-bed8-7e1154315137,1,1,1,1,0,standing_up
