cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
82,49,3.76,7,0,0,3,822
122,49,3.13,8,1,0,5,823
121,49,3.5,7,1,0,0,824
111,48,3.53,7,0,1,4,825
133,54,3.79,7,0,0,3,826
110,48,3.42,7,0,1,2,827
114,46,3.71,7,0,0,4,828
118,42,3.86,7,0,1,0,829
122,49,3.5,8,1,0,4,830
106,53,3.15,7,1,1,4,831
118,48,4.06,7,1,1,2,832
120,49,3.02,8,1,0,0,833
124,48,3.36,7,1,1,0,834
106,42,3.94,7,0,0,6,835
105,53,3.77,7,1,0,2,836
117,50,3.34,7,0,2,4,837
110,42,4.08,7,1,1,0,838
85,52,3.78,6,1,0,13,839
125,47,3.4,6,1,1,4,840
120,54,3.77,6,1,0,7,841
132,50,3.58,6,0,0,15,842
114,48,3.3,6,1,0,3,843
92,52,3.47,6,1,1,4,844
124,45,4.08,6,1,0,3,845
123,45,3.58,7,1,1,2,846
110,43,3.28,6,0,0,10,847
131,46,3.46,6,1,0,0,848
108,42,3.07,6,1,0,7,849
110,47,3.98,6,0,2,9,850
114,43,3.87,6,0,1,6,851
123,44,3.3,6,0,0,6,852
119,46,3.8,6,0,0,9,853
120,50,3.24,6,0,1,10,854
109,46,3.38,6,0,0,6,855
106,48,3.3,6,0,1,8,856
110,48,3.4,6,1,0,3,857
109,46,3.9,6,0,0,1,858
79,49,3.82,6,0,0,5,859
95,41,3.36,7,0,1,3,860
80,41,3.56,6,0,1,3,861
86,38,3.72,6,1,1,2,862
74,41,3.32,6,0,0,7,863
90,50,3.73,6,1,0,6,864
76,41,3.41,6,0,1,8,865
99,52,3.87,6,1,1,7,866
93,50,3.15,7,0,0,3,867
71,49,3.96,6,1,0,4,868
68,42,3.76,6,1,1,5,869
33,47,3.24,6,1,1,1,870
73,47,3.13,8,1,0,0,871
63,47,3.22,8,1,0,3,872
89,42,3.43,9,1,1,2,873
83,47,3.46,8,0,0,3,874
71,47,3.47,9,1,0,6,875
85,51,3.93,8,1,0,5,876
90,44,3.59,9,1,2,0,877
98,34,3.13,9,1,0,4,878
80,35,3.78,8,0,0,0,879
82,35,3.63,8,1,1,3,880
85,38,3.9,8,0,0,2,881
96,43,3.8,8,1,0,3,882
101,44,3.21,8,0,1,4,883
139,23,3.73,8,0,0,3,884
77,51,3.83,8,1,2,3,885
115,28,3.96,9,0,1,0,886
100,28,3.74,9,0,0,6,887
99,45,3.62,8,0,0,1,888
93,34,3.4,8,0,0,4,889
96,33,3.68,9,1,0,3,890
98,37,3.86,8,1,0,4,891
92,36,3.67,9,0,0,4,892
117,49,4.05,8,0,2,2,893
116,30,3.37,8,0,0,0,894
94,44,3.92,8,0,1,5,895
71,43,4.07,8,0,1,3,896
74,43,3.51,8,1,0,1,897
76,38,3.5,8,0,1,1,898
128,41,3.89,8,1,1,0,899
68,43,3.51,8,1,0,3,900
59,42,3.02,9,0,0,2,901
48,39,3.02,8,0,0,0,902
105,46,3.68,8,2,0,3,903
80,40,3.2,8,1,0,0,904
