query_id,time_constraint_ms,network_latency_ms,data_prep_time_ms,remaining_time_ms,n_phases,orchestration_overhead_ms,effective_time_ms,is_late,accuracy
c34658f4-eaa6-4dd7-b076-3757f44432d8,1690.316825040845,36.706220240187,210.623920063772,1443.986684736886,2,110.118660720561,1333.868024016325,0,0.714134900039
b5a7f890-5c9a-4b27-ae47-9de04f82eec0,2243.805636507030,83.839715182938,103.180864015798,2057.785057308294,2,251.519145548814,1806.265911759480,0,0.759522773147
20080519-3ed9-4152-838a-5c81c1d7de1a,1384.995202640610,102.552495667266,163.722187515344,1119.720519458000,2,307.657487001797,812.063032456203,0,0.696222271316
2686f1f2-3db9-4930-8bba-8d761e88cef7,1528.384367596955,15.181622861555,18.556513872099,1495.646230863301,2,45.544868584666,1450.101362278635,0,0.726505614214
58738b25-a929-466a-98fe-a267c268d576,4343.634349113577,72.635256695618,1322.204240339864,2949.794852078095,2,217.905770086854,2731.889081991240,0,0.787275468294
c1ba4ee7-550f-45b0-8b91-bcbeb8227c81,3943.788132035764,152.053031187673,129.417468241794,3663.317632606297,2,456.159093563019,3207.158539043278,0,0.765530746191
e39e6120-23fc-4be0-b9d6-ee1ac208e5ab,3387.427329512402,39.031455306222,91.080433829567,3258.315440376613,2,117.094365918667,3141.221074457946,1,0.730569473681
9aee9fa2-1856-4a35-bcdb-7f83c46a916e,7929.291407215189,77.214671201053,312.617928347156,7540.458807666980,2,231.644013603159,7308.814794063821,0,0.776143018841
799a8650-a790-4004-9634-b7e822b5ea11,2022.714821314256,21.388094098012,57.043306983126,1945.283420233117,2,64.164282294037,1881.119137939080,0,0.747755404536
1d044c61-71ac-4f41-9890-bdb3a3bcf602,1317.411866148609,25.969352291353,43.677894784731,1248.764619072525,2,77.908056874059,1170.856562198466,0,0.696091542097
f4467a8c-9225-43b6-b5b2-71fe7dc2fb3f,1348.626610751963,32.375536467843,221.750288081166,1095.500786202954,2,97.126609403529,998.374176799425,0,0.708685842498
9778e2d9-d075-4478-87ed-7dc09e82e938,3088.041229092141,30.744513689875,716.308634198201,2341.988081204065,2,92.233541069625,2249.754540134439,0,0.745903848983
499144e2-d381-48d6-92eb-c2557ea161e1,1060.701243793101,45.396157305231,329.931539818942,686.373546668929,1,45.396157305231,640.977389363698,0,0.690261292102
9cf3bd58-7762-44a6-9b8e-5b0f20595b84,4075.893621938646,26.023527896814,911.900000000000,3138.970094041832,2,78.070583690442,3060.899510351389,0,0.791714151412
35b374f6-f473-4402-ac04-548bdc3ea600,3439.957015857221,54.301423993773,136.890608428169,3249.764983435279,2,162.904271981320,3086.860711453958,0,0.746955713020
98bcf5f5-2c84-4acb-8dfb-8c3f8623b4d7,9676.366581463617,38.524178401813,25.692400985309,9613.150002076496,2,115.572535205440,9497.577466871056,0,0.758688269021
16179a5d-5991-42d7-87bf-94a0c00d95a4,1398.828345445603,47.497508958910,84.065521891136,1268.265314595557,2,142.492526876731,1125.772787718826,1,0.631984634934
d8403557-eb70-4927-a114-11869676d622,3197.884762963760,51.595780000657,19.203836229718,3128.085146733385,2,154.787340001972,2973.297806731413,0,0.766697267800
4e78f2a6-4b71-4c26-8036-6799781ce43b,1808.339762785711,15.148647914526,266.301039567565,1527.890075303621,2,45.445943743577,1482.444131560043,0,0.744484410445
f0833d8f-4291-44b0-a9f9-d60466a6ae9f,3577.397822301821,53.088259506947,119.578790712530,3405.730772082345,2,159.264778520840,3246.465993561505,0,0.754859059724
8347485d-bbc9-4edc-8c91-300643e338eb,3185.308015723106,58.842536966912,120.926967734172,3006.538511022021,2,176.527610900737,2830.010900121284,0,0.775470796064
