response_time,norm_time
0.039,821.835
0.04,821.965
0.034,822.167
0.045,822.342
0.033,822.398
0.03,822.528
0.041,822.63
0.034,822.819
0.032,822.996
0.039,823.188
0.035,823.397
0.037,823.511
0.034,823.708
0.035,823.853
0.032,824.051
0.037,824.292
0.037,824.535
0.03,824.712
0.031,824.959
0.036,825.086
0.035,825.295
0.035,825.422
0.033,825.537
0.04,825.693
0.037,825.882
0.036,826.015
0.036,826.09
0.034,826.21
0.034,826.372
0.035,826.499
0.034,826.604
0.034,826.761
0.037,826.899
0.042,827.0
0.038,827.148
0.05,827.21
0.034,827.338
0.04,827.476
0.041,827.606
0.041,827.765
0.04,827.886
0.047,828.07
0.038,828.198
0.046,828.388
0.043,828.502
0.039,828.675
0.04,828.829
0.033,829.012
0.039,829.178
0.036,829.329
0.035,829.533
0.031,829.775
0.037,829.949
0.031,830.247
0.039,830.43
0.041,830.673
0.043,830.825
0.034,830.961
0.05,831.096
0.038,831.242
0.043,831.413
0.031,831.615
0.034,831.823
0.037,832.013
0.036,832.178
0.038,832.322
0.035,832.555
0.035,832.718
0.034,832.895
0.034,832.975
0.035,833.163
0.032,833.347
0.037,833.513
0.038,833.622
0.031,833.806
0.042,833.854
0.038,834.031
0.049,834.199
0.038,834.342
0.038,834.534
0.042,834.676
0.038,834.8
0.037,835.056
0.034,835.173
0.04,835.361
0.036,835.574
0.036,835.726
0.04,835.856
0.045,835.983
0.037,836.12
0.037,836.304
0.034,836.417
0.041,836.641
0.043,836.792
0.039,836.916
0.036,837.047
0.041,837.265
0.034,837.395
0.037,837.58
0.037,837.797
0.042,837.967
0.04,838.137
0.035,838.401
0.039,838.519
0.044,838.803
0.037,838.976
0.042,839.13
0.038,839.315
0.043,839.434
0.031,839.564
0.039,839.723
0.041,839.887
0.044,840.026
0.034,840.171
0.041,840.399
0.045,840.562
0.044,840.686
0.039,840.844
0.039,840.997
0.038,841.108
0.036,841.289
0.036,841.489
0.031,841.597
0.044,841.722
0.032,841.883
0.039,841.958
0.04,842.085
0.032,842.189
0.036,842.347
0.037,842.474
0.036,842.624
0.033,842.748
0.037,842.919
0.044,843.007
0.039,843.163
0.042,843.396
0.039,843.579
0.041,843.729
0.036,843.878
0.041,844.023
0.047,844.189
0.032,844.371
0.042,844.519
0.04,844.642
0.043,844.83
0.041,845.086
0.032,845.302
0.045,845.451
0.043,845.613
0.046,845.755
0.048,845.926
0.029,846.042
0.036,846.147
0.041,846.378
0.034,846.495
0.038,846.599
0.043,846.79
0.039,846.865
0.046,847.047
0.041,847.115
0.044,847.264
0.032,847.406
0.033,847.571
0.041,847.77
0.041,847.955
0.035,848.224
0.031,848.425
0.041,848.599
0.029,848.774
0.033,848.947
0.042,849.069
0.039,849.304
0.031,849.428
0.036,849.538
0.045,849.735
0.044,849.936
0.032,850.108
0.033,850.28
0.041,850.415
0.044,850.538
0.038,850.707
0.037,850.831
0.039,850.935
0.031,851.122
0.035,851.301
0.038,851.468
0.036,851.522
0.031,851.694
0.033,851.851
0.033,852.002
0.032,852.173
0.04,852.321
0.036,852.504
0.044,852.64
0.038,852.782
0.038,852.929
0.033,853.066
0.04,853.199
0.04,853.337
0.046,853.558
0.035,853.724
0.037,853.862
0.045,854.041
0.04,854.196
0.037,854.298
0.042,854.45
0.039,854.654
0.042,854.795
0.04,855.016
0.044,855.173
0.045,855.293
0.036,855.46
0.036,855.589
0.047,855.729
0.036,855.898
0.04,856.082
0.039,856.229
0.039,856.419
0.039,856.575
0.039,856.737
0.034,856.921
0.042,857.081
0.031,857.138
0.048,857.285
0.031,857.499
0.037,857.699
0.036,857.81
0.044,857.976
0.037,858.124
0.038,858.312
0.041,858.48
0.041,858.588
0.033,858.79
0.042,858.927
0.035,859.025
0.038,859.268
0.036,859.396
0.038,859.556
0.037,859.713
0.037,859.869
0.052,859.95
0.033,860.141
0.035,860.339
0.044,860.54
0.032,860.701
0.037,860.884
0.04,861.045
0.036,861.106
0.033,861.245
0.035,861.467
0.033,861.64
0.033,861.894
0.044,862.01
0.043,862.111
0.033,862.321
0.034,862.51
0.045,862.664
0.037,862.777
0.037,862.93
0.038,863.114
0.049,863.278
0.041,863.432
0.037,863.573
0.039,863.785
0.039,863.932
0.033,864.089
0.035,864.206
0.046,864.423
0.038,864.593
0.037,864.791
0.038,864.991
0.035,865.17
0.031,865.359
0.033,865.503
0.045,865.695
0.041,865.922
0.037,866.153
0.04,866.35
0.04,866.525
0.042,866.674
0.05,866.848
0.039,866.939
0.044,867.093
0.042,867.271
0.044,867.47
0.033,867.603
0.039,867.79
0.041,867.99
0.038,868.166
0.041,868.332
0.031,868.482
0.041,868.697
0.04,868.9
0.041,869.094
0.041,869.275
0.032,869.383
0.041,869.568
0.034,869.668
0.043,869.833
0.035,870.007
0.038,870.209
0.034,870.344
0.035,870.483
0.04,870.606
0.041,870.718
0.037,870.936
0.034,871.165
0.032,871.288
0.034,871.419
0.04,871.587
0.034,871.746
0.036,871.854
0.036,871.984
0.036,872.06
0.035,872.256
0.039,872.425
0.047,872.637
0.039,872.88
0.03,873.053
0.039,873.223
