core1,core2,core3,core4,mem,gpu,norm_ex_time
36.44,5.17,4.71,4.48,133.13,3.07,686
38.72,4.82,4.36,3.3,134.31,3.36,687
31.64,4.66,4.58,4.42,131.91,3.26,688
33.05,6.05,3.13,4.16,133.82,3.4,689
33.69,4.43,5.82,4.14,130.78,3.36,690
35.84,5.2,5.6,3.94,131.15,2.99,691
34.63,4.56,5.36,4.51,137.14,3.44,692
30.91,5.63,5.96,2.62,132.22,3.39,693
34.95,5.87,5.53,4.62,132.08,3.14,694
33.76,5.51,6.04,4.52,126.21,3.32,695
30.85,5.17,5.39,5.63,131.47,3.4,696
30.9,5.13,5.81,5.16,110.63,3.64,697
32.16,5.71,5.9,4.87,129.57,3.3,698
33.38,6.23,5.96,4.03,116.64,3.64,699
32.33,5.55,5.5,4.7,116.64,3.04,700
29.72,5.41,5.64,4.82,116.61,3.16,701
34.4,6.12,5.41,4.41,116.32,3.23,702
28.31,5.97,5.81,4.39,116.72,2.79,703
33.45,5.55,5.57,4.88,116.5,2.54,704
39.78,5.68,5.88,4.12,116.97,2.8,705
32.33,5.11,5.87,8.97,116.73,2.53,706
30.91,5.89,5.55,4.26,116.65,2.67,707
29.26,5.72,5.84,4.35,116.86,3.11,708
30.94,5.56,5.92,4.3,116.48,2.61,709
37.1,5.54,5.56,3.99,116.69,3.14,710
31.96,5.83,5.62,3.35,116.55,2.84,711
33.28,5.42,5.39,4.94,116.85,2.89,712
35.92,5.83,5.85,4.75,116.45,3.12,713
32.76,5.77,5.93,4.19,116.99,2.77,714
34.19,5.63,5.42,4.36,116.42,2.92,715
31.97,5.84,5.52,4.19,116.68,2.44,716
35.38,6.51,5.45,3.9,116.69,2.82,717
32.2,5.75,5.12,4.55,116.64,2.93,718
33.07,6.03,4.98,3.98,116.84,2.73,719
32.91,5.52,4.92,3.97,116.64,2.82,720
31.78,5.92,5.14,4.12,116.98,2.77,721
44.89,5.91,5.51,4.77,116.69,3.06,722
32.86,5.85,5.05,4.44,124.99,2.76,723
34.37,5.91,4.96,4.94,112.04,3.13,724
34.42,5.69,5.14,3.89,126.44,2.97,725
35.6,5.62,5.61,4.27,120.49,2.95,726
34.66,5.33,5.42,4.05,100.65,2.85,727
35.44,5.54,5.31,4.68,108.1,3.0,728
