core1,core2,core3,core4,mem,gpu,norm_ex_time
90.62,9.74,3.29,4.59,175.84,3.41,817
78.59,9.9,3.34,4.41,180.35,3.15,818
96.55,9.07,3.3,4.51,179.16,3.25,819
82.25,9.98,3.33,4.76,176.35,3.34,820
94.38,10.05,3.3,3.41,177.54,3.46,821
81.51,10.05,3.27,3.84,163.09,3.26,822
112.82,9.25,3.43,3.74,178.04,3.1,823
73.35,11.52,3.94,3.87,174.05,3.2,824
85.18,8.42,3.59,3.36,172.96,3.36,825
96.99,6.71,3.32,3.76,177.12,3.29,826
99.62,7.27,3.52,3.71,173.39,3.23,827
78.0,7.53,3.57,3.74,174.67,3.29,828
103.07,9.75,3.6,4.07,174.51,2.98,829
102.12,9.12,3.29,3.46,171.03,3.55,830
102.5,7.71,3.67,3.6,168.14,3.31,831
102.86,7.44,3.52,3.63,168.93,3.33,832
103.39,10.99,3.61,3.89,176.88,3.25,833
98.81,9.23,3.47,3.96,170.6,3.16,834
103.0,9.34,3.75,3.57,175.48,3.22,835
102.73,8.79,3.85,3.8,172.22,3.48,836
103.73,7.32,3.31,3.12,173.08,3.24,837
102.79,9.54,3.25,3.33,175.67,3.6,838
102.66,8.46,3.47,3.8,174.19,3.55,839
102.83,8.04,3.4,3.77,173.67,3.82,840
101.95,10.78,3.38,3.69,178.43,3.59,841
103.45,10.04,3.91,3.71,173.14,3.46,842
102.22,9.07,3.18,3.65,177.22,3.57,843
103.58,7.88,3.28,4.19,159.67,3.75,844
104.38,7.71,3.46,3.8,172.55,3.13,845
102.53,8.44,3.67,4.07,170.9,3.16,846
102.85,8.02,3.33,4.2,174.4,3.39,847
102.6,10.79,3.56,4.19,132.42,3.58,848
102.41,8.72,3.7,3.95,155.58,3.33,849
102.86,7.96,2.66,3.82,155.61,3.0,850
102.05,8.95,3.44,4.22,163.77,3.68,851
102.8,10.26,3.33,3.8,142.01,3.72,852
103.33,8.07,3.5,3.88,164.48,3.58,853
103.02,8.77,3.65,5.85,99.63,3.36,854
93.01,9.86,3.47,3.95,138.64,3.28,855
95.69,10.19,3.16,4.07,149.09,3.46,856
96.23,10.12,3.54,4.13,163.1,3.67,857
101.01,9.96,3.72,4.2,147.03,3.33,858
93.89,10.0,3.29,3.83,164.69,3.81,859
97.96,10.19,3.28,4.21,150.28,3.79,860
99.76,10.34,3.29,3.99,136.15,3.1,861
95.54,10.16,3.48,4.03,166.05,2.81,862
95.16,10.57,3.33,3.94,153.55,3.07,863
96.65,10.24,3.63,3.79,139.35,3.37,864
90.41,8.43,2.73,3.71,167.56,2.94,865
102.14,10.07,2.8,3.9,161.41,3.97,866
92.01,10.07,3.01,4.87,138.76,3.07,867
92.84,9.93,3.15,4.44,168.25,3.19,868
96.94,10.05,3.39,4.58,169.64,2.96,869
95.92,10.29,2.93,4.6,169.62,3.0,870
100.87,10.08,2.91,4.59,163.32,3.02,871
101.35,11.89,3.06,4.52,169.04,3.33,872
96.17,9.92,3.04,4.61,169.9,2.92,873
93.82,10.87,3.25,4.66,165.57,3.03,874
96.12,10.25,2.74,4.45,171.96,2.93,875
100.62,10.4,2.89,4.58,173.78,3.23,876
94.54,10.18,2.91,4.56,171.68,3.16,877
98.48,9.99,3.32,4.4,171.24,3.23,878
97.88,11.09,2.96,4.67,168.78,3.39,879
96.55,10.18,2.74,4.38,168.51,3.37,880
96.76,10.2,3.01,4.76,165.58,3.19,881
119.17,10.04,2.78,4.94,160.88,3.01,882
97.93,10.42,3.06,4.51,173.19,2.87,883
125.47,10.2,2.94,4.27,169.9,3.06,884
91.05,10.45,3.08,4.44,175.27,2.64,885
88.14,10.18,3.09,4.56,129.76,3.19,886
107.81,10.35,3.18,4.82,129.48,3.31,887
96.87,9.9,3.04,4.69,129.34,3.26,888
86.43,9.58,3.17,4.83,129.59,3.07,889
109.2,9.55,2.95,3.66,129.47,3.15,890
99.44,9.62,2.98,3.68,129.57,3.46,891
105.41,9.78,3.03,3.96,129.39,3.41,892
94.14,12.08,2.92,3.87,129.33,3.32,893
