response_time,norm_time
0.05,661.479
0.073,661.545
0.084,661.633
0.105,661.723
0.062,661.767
0.092,661.85
0.071,661.971
0.068,662.014
0.05,662.068
0.074,662.135
0.068,662.19
0.092,662.251
0.065,662.318
0.052,662.371
0.047,662.444
0.084,662.541
0.064,662.602
0.055,662.673
0.084,662.74
0.071,662.807
0.094,662.917
0.081,662.971
0.07,663.054
0.063,663.133
0.077,663.205
0.063,663.274
0.076,663.367
0.075,663.394
0.07,663.49
0.072,663.566
0.065,663.623
0.104,663.716
0.075,663.799
0.079,663.869
0.082,663.904
0.092,664.002
0.044,664.042
0.077,664.087
0.052,664.185
0.07,664.245
0.084,664.356
0.062,664.446
0.078,664.527
0.06,664.543
0.077,664.629
0.058,664.698
0.119,664.786
0.059,664.848
0.066,664.891
0.059,664.988
0.078,665.045
0.092,665.116
0.066,665.174
0.053,665.245
0.071,665.315
0.075,665.37
0.083,665.502
0.108,665.566
0.055,665.634
0.064,665.708
0.081,665.769
0.071,665.857
0.05,665.924
0.076,665.98
0.084,666.056
0.065,666.146
0.087,666.225
0.094,666.325
0.044,666.391
0.072,666.462
0.1,666.577
0.096,666.666
0.078,666.796
0.063,666.894
0.051,666.963
0.073,667.071
0.058,667.163
0.067,667.24
0.081,667.313
0.066,667.388
0.087,667.486
0.058,667.62
0.064,667.722
0.071,667.793
0.099,667.892
0.09,667.927
0.054,668.033
0.053,668.118
0.075,668.209
0.107,668.275
0.083,668.374
0.051,668.452
0.068,668.538
0.085,668.634
