core1,core2,core3,core4,mem,gpu,norm_ex_time
36.25,1.81,2.27,1.74,57.51,2.85,867
36.45,1.67,2.18,1.51,56.5,3.03,868
36.12,1.96,1.79,1.5,56.18,3.2,869
36.07,1.97,2.09,1.21,56.78,3.34,870
27.05,1.43,2.11,1.62,57.6,3.51,871
36.38,1.88,2.17,1.35,56.85,3.04,872
31.57,2.08,1.76,1.84,55.91,3.0,873
31.38,2.15,2.09,1.58,55.16,4.87,874
30.16,1.84,1.63,1.62,57.75,2.85,875
32.68,2.05,2.32,1.64,58.04,2.89,876
32.68,1.95,1.84,1.68,60.88,3.73,877
32.52,1.99,1.97,1.28,55.96,3.74,878
31.68,1.53,1.63,1.46,57.12,3.47,879
31.14,1.01,2.1,1.42,60.83,3.83,880
31.05,1.31,1.98,1.56,58.83,3.48,881
30.71,0.77,1.96,1.4,57.67,3.56,882
31.63,1.28,1.82,1.31,56.08,3.5,883
32.36,1.16,1.89,1.41,55.8,3.57,884
33.87,1.3,2.12,1.25,56.0,3.33,885
32.61,1.15,2.02,1.46,58.71,3.42,886
31.27,1.03,1.97,1.0,60.54,3.49,887
31.29,0.73,2.04,1.56,58.23,3.72,888
30.66,1.23,2.21,1.51,57.45,3.59,889
32.32,1.04,1.88,1.2,56.8,3.58,890
32.51,1.24,2.0,1.54,55.76,4.03,891
31.39,1.22,1.94,1.66,57.79,3.64,892
32.11,1.45,2.07,1.51,57.34,3.79,893
32.07,1.3,2.2,1.58,58.91,3.95,894
32.71,1.29,1.97,1.75,58.7,3.67,895
32.33,1.22,1.91,1.05,54.73,3.5,896
32.12,1.23,2.18,1.54,37.17,3.56,897
32.74,1.03,1.8,1.65,56.61,3.76,898
32.3,1.07,1.25,1.28,53.69,3.48,899
30.42,1.31,2.19,0.88,60.06,3.66,900
32.61,0.94,2.36,1.23,55.93,3.73,901
32.32,1.33,1.61,1.46,56.6,3.32,902
31.82,1.28,1.91,1.58,57.99,3.8,903
32.13,1.22,1.57,1.71,61.61,3.45,904
32.3,1.72,1.99,1.65,62.53,3.61,905
32.3,1.93,1.82,1.71,55.46,2.46,906
32.44,2.0,1.93,1.28,61.62,3.85,907
31.92,1.71,2.36,1.92,57.36,3.41,908
32.36,1.67,1.77,1.41,57.11,3.93,909
32.1,1.76,1.76,0.95,58.32,3.85,910
32.51,1.84,1.99,1.47,62.63,3.01,911
32.35,1.65,2.08,0.0,61.61,2.86,912
41.79,2.07,2.31,1.69,62.2,2.58,913
35.14,1.54,3.13,1.11,56.49,2.49,914
38.72,1.74,1.98,1.56,57.52,3.06,915
43.04,1.72,2.29,1.51,60.68,2.33,916
34.79,1.56,2.11,1.55,62.07,3.39,917
38.95,2.2,1.91,1.38,65.81,2.34,918
40.33,1.83,1.9,1.87,54.67,2.43,919
37.4,1.9,1.96,1.4,58.26,2.81,920
43.49,2.01,1.86,1.68,63.38,2.68,921
38.62,1.76,2.17,1.5,55.02,2.49,922
40.55,1.97,2.01,1.57,55.47,3.02,923
36.18,1.64,1.96,1.67,62.13,3.03,924
39.56,1.88,1.99,1.5,59.27,3.29,925
41.25,1.87,2.31,1.34,61.15,2.63,926
39.77,1.84,2.16,1.35,67.84,2.54,927
37.03,1.86,2.35,1.45,54.74,2.82,928
39.49,1.73,1.86,1.3,59.33,2.77,929
41.17,1.48,1.95,1.73,60.76,2.09,930
36.85,1.48,2.11,1.48,61.73,3.02,931
37.25,1.67,2.11,1.41,61.88,4.99,932
29.79,1.43,2.19,1.43,63.0,2.9,933
29.23,1.52,1.71,1.4,56.21,2.69,934
30.02,1.6,1.89,1.26,56.27,3.06,935
25.65,1.53,2.23,0.86,57.37,2.59,936
26.95,1.31,2.19,1.55,62.42,2.61,937
29.42,1.53,1.95,1.56,58.79,2.64,938
28.1,1.69,2.25,1.32,61.4,2.87,939
26.33,1.65,1.96,1.72,61.45,2.86,940
18.66,1.4,2.34,1.83,35.1,2.66,941
27.46,1.44,2.04,1.69,51.24,2.72,942
30.46,1.3,1.94,1.82,55.35,2.84,943
29.32,1.55,2.17,2.33,56.36,3.09,944
27.73,1.25,0.51,1.82,62.99,3.4,945
29.95,1.31,2.07,1.85,62.59,3.51,946
31.02,1.57,2.19,2.06,60.12,3.6,947
1.71,1.6,2.05,1.95,59.34,3.51,948
26.44,1.36,2.39,1.56,62.77,3.51,949
27.9,1.34,2.6,1.78,66.77,3.57,950
29.97,2.85,2.33,1.45,59.44,3.54,951
27.84,1.38,1.92,1.86,52.66,3.27,952
33.4,1.5,2.36,1.62,52.82,3.28,953
34.69,1.12,1.95,1.84,56.42,3.26,954
34.88,0.96,2.28,2.01,59.6,3.07,955
34.44,1.06,2.23,1.9,54.71,3.57,956
36.76,1.36,2.19,1.46,59.5,3.27,957
35.17,1.15,2.07,0.48,60.97,3.6,958
36.47,1.04,2.04,1.63,59.55,3.45,959
34.31,1.23,2.18,1.87,59.42,3.46,960
35.66,1.38,2.1,1.73,63.93,3.47,961
33.85,1.46,1.67,1.96,56.09,3.48,962
34.42,1.08,2.5,1.66,62.81,3.43,963
34.26,1.32,2.2,1.72,63.58,3.18,964
33.35,1.38,1.94,1.73,65.09,3.28,965
35.44,1.43,2.04,1.47,67.09,4.01,966
35.29,1.38,2.0,1.55,67.26,3.51,967
26.12,0.99,2.15,2.17,63.36,3.35,968
28.3,1.47,1.95,2.19,63.0,3.65,969
35.59,1.36,2.06,1.9,62.81,3.47,970
36.43,0.67,1.87,1.61,64.08,3.28,971
33.42,1.39,2.35,1.91,61.98,3.71,972
40.0,1.26,1.91,2.07,59.56,3.46,973
36.89,1.12,1.95,2.02,62.3,3.18,974
40.51,1.54,2.42,1.7,62.08,3.28,975
39.86,0.41,1.89,1.54,64.52,3.58,976
37.05,1.28,2.12,1.43,65.5,3.77,977
35.2,1.44,2.3,1.72,58.67,3.37,978
40.21,1.47,2.36,1.93,67.86,3.11,979
36.24,1.36,2.29,1.79,65.9,3.51,980
34.56,1.04,2.22,1.97,59.59,3.55,981
37.37,1.08,2.29,1.6,64.56,2.97,982
38.06,1.76,2.22,1.87,61.35,3.68,983
35.41,1.37,2.12,1.74,64.2,3.27,984
38.66,1.62,2.19,1.85,68.57,2.88,985
37.41,1.52,3.83,1.7,67.17,3.09,986
48.31,1.4,2.18,1.77,64.57,3.82,987
35.21,1.5,1.99,1.9,63.72,3.05,988
36.87,1.84,2.07,1.39,63.88,3.74,989
40.67,1.69,2.68,1.91,63.17,3.09,990
45.94,1.33,2.27,1.5,69.18,4.14,991
38.57,1.63,1.93,2.26,64.36,3.28,992
33.27,1.63,1.87,1.32,56.01,3.07,993
33.58,1.37,1.96,1.36,60.1,3.46,994
33.55,1.53,2.05,1.66,58.07,3.11,995
33.5,1.72,2.15,1.8,58.62,3.87,996
27.96,1.21,2.1,1.61,50.83,3.47,997
27.42,1.53,2.17,1.86,69.71,3.68,998
33.49,1.12,2.48,1.58,54.47,3.8,999
33.32,1.59,1.74,1.98,62.9,3.32,1000
33.11,1.31,2.18,1.67,60.55,3.47,1001
34.37,1.78,2.32,2.03,59.55,3.53,1002
33.53,1.26,2.12,1.54,59.95,3.79,1003
33.56,1.34,1.87,1.61,69.08,3.39,1004
33.29,1.5,2.25,1.53,53.55,3.72,1005
32.92,1.67,2.26,1.94,63.79,3.75,1006
33.18,1.3,2.16,2.38,63.18,3.82,1007
33.2,1.43,2.09,1.8,56.87,3.89,1008
33.39,1.35,2.16,2.03,54.84,3.56,1009
33.07,1.9,2.28,1.94,56.06,3.53,1010
33.47,1.66,2.21,1.57,61.61,3.85,1011
33.17,1.67,2.1,1.96,50.91,3.38,1012
32.29,1.48,2.18,1.69,71.89,3.69,1013
32.32,1.54,2.26,1.48,55.92,3.51,1014
32.06,1.57,2.39,1.89,54.98,3.96,1015
32.36,1.48,2.24,2.17,71.77,3.73,1016
31.91,1.57,2.2,1.87,60.2,5.6,1017
32.59,1.68,2.44,1.78,55.25,3.59,1018
32.28,1.41,2.1,1.95,63.84,3.74,1019
32.18,1.53,2.39,2.14,63.69,3.69,1020
32.03,1.78,2.32,1.77,65.55,3.68,1021
31.92,1.54,2.0,2.12,52.35,3.49,1022
32.36,1.66,2.37,2.09,62.25,3.97,1023
31.89,1.42,2.18,2.0,62.21,3.75,1024
32.98,1.7,2.69,1.57,61.85,3.82,1025
32.28,1.6,2.33,2.07,62.03,3.68,1026
32.57,1.91,2.02,1.92,62.0,3.9,1027
32.19,1.74,2.36,1.6,62.07,3.9,1028
32.09,1.73,2.03,1.75,61.67,4.06,1029
31.84,1.56,2.19,1.86,62.12,3.61,1030
31.82,1.36,2.63,1.97,61.89,3.84,1031
32.2,1.67,2.0,2.26,62.14,3.98,1032
32.86,1.75,2.36,2.15,61.89,3.92,1033
43.11,1.62,1.89,1.84,62.15,3.94,1034
32.54,1.49,2.49,1.91,62.19,4.1,1035
35.9,1.24,2.49,1.98,64.73,4.03,1036
38.82,1.06,2.32,1.6,62.02,3.71,1037
33.75,1.4,2.31,1.93,62.06,3.53,1038
34.44,1.59,2.15,1.69,61.93,3.94,1039
32.75,1.51,1.99,1.69,62.24,3.79,1040
38.55,1.15,2.28,1.99,62.08,3.79,1041
36.97,1.65,2.29,2.13,61.88,3.07,1042
32.74,1.53,1.66,1.96,62.29,3.61,1043
32.61,1.56,2.35,2.09,61.98,3.83,1044
32.4,1.65,2.28,1.74,62.0,3.78,1045
37.4,1.27,2.27,1.76,62.11,4.01,1046
35.1,1.46,2.27,2.69,62.22,2.62,1047
36.93,1.39,2.44,1.9,61.64,3.22,1048
32.73,1.16,2.38,1.92,61.95,2.94,1049
36.22,1.35,2.08,1.88,62.01,3.07,1050
34.32,1.42,2.19,1.71,62.34,2.83,1051
34.18,1.42,2.46,1.97,62.3,3.18,1052
34.24,1.41,2.31,1.9,63.95,3.21,1053
36.04,1.41,1.63,1.84,63.74,2.66,1054
31.73,1.2,2.32,1.46,62.61,3.09,1055
34.67,1.33,2.21,1.41,62.61,3.16,1056
36.43,1.66,1.95,1.22,58.64,3.05,1057
32.05,1.42,2.07,1.3,59.23,3.02,1058
31.78,1.6,2.48,1.42,60.6,2.84,1059
31.71,1.46,2.04,1.41,62.82,2.72,1060
30.63,1.89,2.31,1.67,65.39,3.05,1061
32.39,2.23,2.09,1.26,60.35,2.95,1062
36.13,1.55,1.86,1.89,58.31,3.24,1063
33.98,1.64,1.92,1.53,58.36,3.24,1064
31.84,1.97,2.16,1.36,62.14,3.5,1065
32.06,1.59,2.16,1.3,60.64,3.37,1066
34.35,1.76,2.07,1.32,60.31,3.08,1067
33.88,2.05,2.36,1.38,64.2,3.02,1068
26.76,2.26,2.18,1.43,58.84,2.98,1069
32.64,2.0,2.35,1.5,61.22,3.36,1070
33.95,1.95,2.41,1.63,60.7,3.14,1071
32.64,2.0,2.12,1.62,60.39,2.88,1072
39.93,1.69,2.48,1.7,61.76,2.79,1073
39.85,1.94,2.3,1.3,58.74,3.25,1074
40.1,1.97,2.26,1.39,63.27,2.87,1075
39.88,1.88,2.19,1.23,60.93,3.36,1076
40.39,2.12,2.24,1.79,59.39,3.23,1077
39.74,1.92,2.37,1.78,64.13,3.11,1078
39.71,1.84,2.18,1.64,62.06,3.08,1079
39.96,1.69,2.15,1.6,61.13,3.25,1080
40.01,1.72,2.13,1.67,59.48,3.71,1081
39.78,2.07,2.13,1.2,62.08,3.93,1082
40.04,1.77,2.35,1.54,52.34,4.0,1083
39.86,1.48,2.01,1.42,54.97,4.1,1084
39.58,1.75,2.14,1.66,53.84,3.8,1085
39.89,1.89,2.15,0.0,58.24,3.91,1086
40.12,1.73,2.03,1.78,57.5,3.79,1087
39.75,1.83,2.4,1.57,53.6,3.81,1088
39.58,1.37,2.18,1.43,53.83,4.03,1089
39.58,1.72,1.66,1.52,50.21,3.96,1090
39.79,1.73,2.29,0.94,50.13,4.24,1091
39.91,1.74,2.05,1.47,56.15,3.85,1092
34.48,1.76,2.21,1.19,50.58,4.03,1093
34.34,1.49,2.03,1.35,50.88,4.13,1094
34.79,1.69,2.49,1.28,52.22,3.85,1095
34.23,1.84,2.03,1.18,50.64,3.55,1096
34.36,1.6,2.09,1.71,52.12,3.9,1097
34.2,1.83,2.32,1.42,54.08,3.89,1098
34.4,1.51,2.11,1.25,54.92,4.09,1099
34.49,1.69,2.26,1.2,56.05,3.74,1100
34.51,1.88,2.06,1.32,49.96,3.78,1101
34.45,1.73,2.36,1.65,53.03,3.84,1102
43.98,1.99,2.05,1.24,54.04,3.88,1103
34.57,1.63,2.32,1.28,54.44,4.14,1104
34.29,1.71,2.17,1.2,53.69,3.84,1105
34.38,1.68,1.87,1.31,57.07,3.73,1106
34.62,1.36,2.03,1.78,51.71,3.82,1107
34.5,1.45,2.15,1.5,53.19,3.89,1108
34.49,1.76,2.16,1.58,47.04,3.65,1109
34.28,1.63,2.43,1.53,53.64,4.16,1110
34.29,1.95,2.54,1.38,51.68,3.85,1111
34.54,1.45,2.14,1.16,56.84,3.95,1112
34.34,1.61,2.51,1.41,52.5,3.94,1113
34.39,1.57,2.22,1.29,52.74,3.87,1114
34.39,1.93,2.52,1.4,56.34,4.03,1115
34.46,1.63,2.31,1.64,48.14,3.92,1116
34.2,1.51,2.12,1.67,53.62,3.8,1117
34.62,1.92,2.4,1.42,57.34,3.71,1118
34.5,1.87,2.41,1.59,50.84,4.46,1119
34.69,1.74,2.53,1.29,65.36,4.0,1120
34.51,1.64,2.07,1.18,54.27,3.78,1121
34.48,1.86,2.29,1.34,49.22,3.65,1122
34.37,1.39,1.99,1.49,53.57,3.86,1123
34.73,1.65,2.06,1.46,53.1,4.15,1124
34.2,1.7,2.39,1.46,54.0,4.04,1125
34.31,1.78,1.53,1.54,55.25,2.87,1126
34.47,1.87,3.28,1.21,57.08,3.68,1127
34.55,1.84,2.47,1.52,49.71,4.02,1128
34.07,1.57,2.31,1.57,53.93,3.98,1129
34.55,2.52,2.58,2.7,51.73,3.63,1130
34.3,2.1,2.1,1.29,51.72,3.7,1131
34.37,1.41,2.06,1.21,60.51,3.8,1132
