cpu_usage,memory_usage,gpu_usage,no_child,no_child_active,child_cpu,child_memory,execution_time
306,278,21.28,9,0,0,26,721
277,251,18.73,9,0,0,27,722
270,272,13.17,8,1,0,24,723
328,208,20.41,9,0,0,25,724
321,271,20.32,8,0,0,26,725
312,279,16.33,8,0,0,24,726
370,285,19.06,8,0,0,25,727
340,283,15.85,9,1,0,24,728
219,271,14.78,8,0,1,24,729
324,277,19.12,9,0,3,25,730
379,341,18.69,8,1,0,27,731
469,262,16.96,8,1,1,26,732
301,267,17.25,9,1,0,24,733
347,281,16.41,9,1,0,24,734
350,278,16.67,8,0,0,24,735
316,278,15.91,8,1,1,23,736
265,263,15.07,9,1,2,26,737
376,276,16.15,10,1,1,27,738
308,275,16.23,10,1,2,24,739
310,277,16.36,10,1,0,25,740
338,273,17.62,10,1,0,24,741
366,271,16.56,10,1,1,27,742
441,266,16.94,10,1,0,25,743
329,278,17.28,10,1,1,24,744
306,279,16.57,10,1,1,22,745
277,279,16.82,10,1,0,25,746
416,313,18.24,10,1,1,24,747
316,332,15.6,10,1,1,23,748
274,293,16.04,10,1,0,21,749
200,321,18.53,10,1,1,22,750
266,282,15.27,10,0,1,23,751
324,353,17.39,10,1,0,22,752
304,330,19.21,10,0,2,24,753
334,374,18.1,6,1,0,22,754
392,278,21.35,10,1,1,24,755
367,314,17.44,10,0,0,21,756
413,339,20.38,10,1,1,23,757
369,298,19.89,10,0,1,23,758
397,311,20.98,10,0,1,22,759
353,326,14.21,10,1,0,27,760
342,311,19.19,10,1,1,23,761
361,313,15.65,10,1,1,25,762
383,321,19.43,9,0,0,22,763
365,339,14.65,9,1,0,24,764
350,262,15.84,9,1,1,22,765
339,301,14.19,9,0,1,24,766
384,292,17.96,9,1,1,31,767
400,270,16.26,9,1,1,24,768
362,270,20.51,8,1,0,23,769
355,277,17.09,9,1,0,24,770
367,240,19.39,9,1,1,20,771
376,237,16.26,9,1,1,22,772
365,268,15.99,9,1,2,25,773
345,275,14.86,9,1,0,26,774
382,248,17.39,9,1,0,21,775
357,270,16.89,9,1,0,22,776
361,246,22.36,8,1,0,19,777
377,280,18.18,9,1,1,21,778
386,293,24.41,9,1,0,21,779
382,221,21.16,9,2,0,21,780
361,272,21.56,9,1,0,17,781
382,260,16.88,9,1,0,21,782
340,255,27.89,9,1,0,21,783
299,264,15.08,9,0,1,21,784
368,244,28.69,9,0,0,21,785
391,243,20.12,9,0,0,21,786
352,269,19.98,9,1,1,12,787
365,199,24.49,9,1,0,21,788
338,254,19.28,12,0,1,21,789
340,236,24.97,11,0,0,21,790
397,220,18.15,11,0,1,21,791
328,227,21.47,11,0,1,21,792
357,171,19.95,11,0,0,20,793
326,239,18.87,11,0,1,21,794
285,190,20.73,11,0,1,21,795
341,239,19.53,11,0,0,21,796
277,248,19.88,11,0,0,20,797
312,233,17.22,11,0,0,21,798
360,265,23.09,11,2,0,21,799
168,260,23.53,12,0,0,21,800
361,289,20.42,11,0,0,21,801
305,251,21.04,11,0,0,21,802
403,230,20.58,11,0,3,26,803
366,255,19.3,11,0,1,26,804
547,270,14.43,11,1,2,26,805
337,282,26.79,11,0,0,28,806
309,231,20.77,11,1,1,20,807
332,275,15.97,11,0,1,25,808
354,271,19.71,11,1,0,26,809
303,256,20.37,11,1,1,21,810
355,274,22.52,11,1,0,25,811
401,245,18.67,11,0,1,23,812
358,267,20.35,11,1,0,24,813
357,233,21.94,11,0,1,26,814
353,226,17.42,9,0,1,25,815
367,245,20.95,10,0,0,21,816
373,267,20.88,9,0,1,28,817
370,244,16.26,9,1,0,24,818
368,224,17.38,9,0,1,24,819
403,272,25.03,9,1,0,24,820
353,253,17.88,9,0,1,28,821
353,280,18.64,9,0,1,28,822
358,282,17.86,10,0,1,24,823
377,253,15.2,9,0,0,25,824
376,287,19.89,9,0,1,27,825
369,298,17.05,9,0,1,22,826
377,329,21.03,9,0,0,28,827
375,365,17.27,9,0,0,23,828
342,297,14.9,9,0,0,30,829
393,255,15.04,9,0,1,27,830
371,309,17.25,9,0,0,25,831
354,308,18.39,9,0,1,27,832
361,337,19.74,9,0,1,25,833
329,272,16.8,9,0,1,27,834
384,333,17.7,9,0,1,25,835
339,251,18.06,9,0,1,26,836
380,257,17.83,9,0,0,25,837
374,297,19.45,9,1,0,25,838
364,235,15.63,9,1,1,27,839
379,348,17.83,9,1,1,27,840
341,297,17.91,10,0,1,26,841
351,259,18.48,10,0,1,27,842
341,295,12.8,10,0,1,26,843
361,306,16.22,10,1,0,24,844
372,224,12.49,10,1,1,22,845
320,311,14.28,10,1,1,28,846
363,288,15.72,10,1,1,26,847
353,270,11.38,10,0,0,26,848
387,213,13.7,10,1,1,28,849
327,284,16.71,11,1,0,27,850
395,268,15.02,10,1,0,28,851
375,283,15.53,10,0,0,28,852
364,279,15.89,10,0,0,26,853
398,260,13.85,10,2,1,25,854
376,255,15.56,10,1,1,25,855
362,278,15.25,10,1,2,25,856
336,273,15.72,10,1,0,27,857
362,269,17.37,10,1,0,27,858
346,259,14.58,10,0,1,27,859
386,255,19.01,10,1,1,26,860
304,312,13.28,10,1,1,27,861
415,389,13.93,10,0,2,27,862
354,315,15.68,10,1,0,26,863
329,321,15.63,10,0,1,27,864
354,345,19.91,10,0,0,27,865
393,336,22.0,10,0,0,26,866
343,339,20.14,9,0,1,27,867
328,296,17.51,9,0,0,27,868
395,291,19.25,13,0,1,26,869
387,290,21.35,9,1,1,27,870
354,261,18.94,9,0,0,27,871
393,350,18.31,9,1,1,26,872
370,280,19.2,9,1,1,27,873
373,301,21.68,9,1,0,27,874
447,332,18.84,9,1,0,28,875
404,378,17.28,9,1,0,27,876
458,354,19.43,9,1,0,27,877
434,371,20.02,9,1,0,27,878
433,316,20.37,9,0,0,27,879
448,327,20.73,9,1,0,27,880
429,326,16.55,6,1,2,26,881
431,304,22.81,9,1,0,27,882
437,242,18.61,9,1,1,28,883
421,275,19.1,9,1,1,27,884
435,243,19.85,9,1,1,30,885
418,249,17.46,9,1,0,24,886
437,268,20.39,9,1,0,23,887
413,267,17.61,8,1,1,29,888
473,277,19.03,9,1,1,27,889
398,243,19.26,9,1,1,31,890
419,270,20.95,9,1,1,32,891
431,259,19.76,9,1,1,30,892
450,232,19.58,10,0,0,25,893
435,228,18.9,11,0,1,26,894
435,226,20.06,11,0,0,28,895
414,258,19.16,11,0,1,30,896
468,271,17.35,11,0,0,30,897
412,257,19.17,11,0,0,30,898
432,207,18.66,11,0,0,28,899
465,253,19.27,8,0,1,32,900
412,239,18.31,11,0,1,26,901
423,177,16.12,11,0,1,28,902
444,250,18.24,11,0,0,29,903
402,293,18.87,11,0,0,30,904
242,285,20.1,11,0,1,29,905
331,301,19.32,11,0,0,29,906
332,290,19.1,10,0,0,29,907
316,287,20.05,11,0,0,26,908
315,286,19.05,10,1,1,25,909
339,295,17.3,11,0,0,26,910
325,279,16.9,11,0,1,22,911
327,359,20.31,11,1,0,23,912
353,314,17.75,11,0,0,21,913
318,313,18.05,11,1,1,22,914
343,319,18.54,11,0,0,23,915
341,286,18.11,13,1,1,24,916
304,291,17.17,11,1,0,25,917
319,295,16.16,11,1,1,26,918
327,290,19.83,8,1,0,24,919
324,289,15.98,8,0,0,21,920
325,299,15.74,8,1,0,22,921
327,303,15.67,8,0,0,26,922
350,319,19.14,9,1,0,26,923
346,319,17.73,8,1,1,23,924
347,250,19.37,8,0,1,22,925
352,229,17.87,8,1,0,22,926
347,290,18.48,8,1,1,23,927
370,277,15.59,8,0,0,24,928
348,314,18.73,9,1,1,24,929
328,304,17.25,8,0,0,22,930
322,205,18.38,8,1,0,23,931
317,249,17.87,9,0,1,24,932
323,314,23.82,8,1,2,22,933
303,318,19.11,8,1,0,24,934
370,280,16.93,8,1,0,23,935
340,262,18.29,8,0,1,23,936
390,316,23.15,8,0,3,24,937
357,308,20.99,8,0,0,23,938
375,279,19.27,9,1,0,23,939
393,380,18.35,8,0,0,23,940
370,246,17.52,9,0,0,22,941
349,299,20.88,8,0,0,23,942
375,232,21.04,9,1,1,23,943
380,298,18.86,8,0,1,23,944
385,282,18.16,9,0,1,16,945
347,310,21.53,9,0,1,22,946
377,296,19.32,9,1,1,23,947
375,408,16.31,8,0,2,23,948
367,256,19.51,8,0,1,23,949
359,283,20.37,8,0,1,23,950
386,258,15.78,8,0,2,22,951
374,308,15.57,8,0,1,23,952
346,284,18.27,9,0,1,23,953
354,266,17.28,9,0,0,28,954
389,269,16.56,8,0,2,21,955
390,291,16.46,8,1,1,23,956
322,291,17.7,9,0,1,23,957
389,268,17.83,8,0,2,23,958
359,275,16.87,8,1,1,17,959
366,291,17.25,8,0,1,23,960
363,293,16.57,8,2,0,22,961
391,263,16.61,12,0,0,20,962
372,286,18.2,9,0,1,23,963
389,260,17.48,8,0,1,22,964
362,324,18.48,9,1,1,21,965
