core1,core2,core3,core4,mem,gpu,norm_ex_time
112.77,5.31,1.46,1.68,138.31,4.32,869
108.25,6.1,1.71,2.12,140.7,5.13,870
100.8,5.58,1.64,2.04,139.41,3.58,871
110.14,5.8,1.93,1.77,141.84,4.17,872
109.88,5.42,1.8,2.21,146.53,5.24,873
110.92,5.85,1.62,2.32,146.17,3.92,874
90.88,5.22,2.05,2.89,130.02,3.75,875
90.14,5.2,1.7,2.43,133.04,3.82,876
87.06,5.4,1.43,2.33,133.62,4.0,877
85.33,5.82,1.77,2.15,131.32,3.66,878
92.17,5.5,2.66,3.49,130.26,3.66,879
82.44,5.27,1.91,2.21,133.81,4.23,880
88.21,5.31,2.03,2.21,130.93,4.31,881
93.31,5.21,1.9,2.44,136.35,3.68,882
85.09,5.1,1.84,2.32,129.01,4.15,883
85.06,5.15,1.61,2.22,134.26,4.24,884
83.34,5.03,1.81,2.79,133.94,4.19,885
85.1,6.2,1.88,2.11,136.38,3.96,886
87.35,5.13,1.95,2.42,133.97,4.22,887
89.14,5.36,1.77,2.45,128.63,4.05,888
84.91,5.04,1.67,2.25,131.28,3.72,889
84.75,5.65,1.94,2.29,132.79,4.28,890
84.89,5.43,1.94,2.49,136.47,4.12,891
86.82,5.53,1.53,2.31,139.77,4.27,892
83.26,4.82,1.89,2.47,135.77,4.14,893
84.76,5.42,1.77,2.12,129.3,3.58,894
86.2,5.59,1.41,2.82,131.26,3.86,895
89.47,5.27,1.73,2.57,131.68,4.69,896
81.37,5.54,1.71,2.92,130.71,4.31,897
96.23,5.26,2.02,2.76,128.56,4.02,898
82.44,5.21,1.76,2.35,133.73,3.96,899
77.94,5.32,1.64,2.67,138.3,4.17,900
85.18,5.26,2.0,2.79,134.07,4.14,901
89.02,6.08,1.69,2.49,136.5,4.74,902
90.19,5.98,1.82,2.75,135.08,4.32,903
92.25,5.98,1.76,2.97,134.39,4.23,904
79.42,5.6,1.99,2.74,125.65,4.23,905
89.54,5.62,1.92,2.84,118.94,4.33,906
81.95,5.69,1.76,2.58,121.44,3.85,907
90.53,5.94,2.0,2.93,123.77,3.87,908
82.86,5.53,1.75,2.43,142.21,4.09,909
85.64,6.02,1.9,2.93,120.96,4.0,910
91.89,6.23,1.72,2.98,125.08,3.94,911
90.48,5.93,1.7,2.82,125.34,3.89,912
91.5,6.12,1.84,2.71,127.45,3.97,913
89.55,6.27,1.89,2.62,127.22,4.09,914
88.36,6.01,1.5,2.36,126.61,4.37,915
91.4,6.13,1.83,2.07,122.93,4.05,916
89.87,5.8,1.96,2.63,132.08,4.06,917
88.25,5.98,2.05,2.55,125.18,4.19,918
89.63,6.16,1.56,2.1,123.88,4.09,919
75.33,6.0,1.83,2.12,126.43,3.8,920
89.67,5.79,1.84,2.09,119.24,4.0,921
89.38,5.89,2.0,2.54,127.48,4.24,922
88.09,5.73,2.42,2.32,119.87,3.67,923
92.55,5.42,2.06,2.4,123.05,3.89,924
87.77,7.6,2.05,2.42,124.23,3.82,925
90.04,5.47,2.36,1.99,128.99,4.11,926
91.44,5.72,2.06,2.23,128.73,3.83,927
90.22,5.76,1.89,2.04,118.72,4.09,928
89.59,5.55,2.49,2.25,132.14,4.14,929
92.09,5.24,2.2,2.17,134.54,3.97,930
90.16,5.85,2.13,2.28,122.19,3.56,931
89.45,5.83,2.29,1.68,131.76,4.19,932
88.9,6.0,2.3,2.37,124.84,5.7,933
88.79,5.74,2.31,2.52,134.27,4.0,934
90.12,5.7,2.43,2.58,108.15,3.7,935
93.27,6.01,2.36,2.43,114.03,3.93,936
91.42,5.28,1.95,2.17,111.18,4.13,937
91.77,5.56,1.94,2.29,112.55,3.89,938
89.41,5.63,2.43,2.59,108.83,4.04,939
87.73,5.56,2.19,2.38,114.45,3.99,940
90.09,5.83,2.25,2.44,111.61,4.02,941
88.82,5.61,2.24,2.51,103.42,3.99,942
89.18,3.64,2.27,2.09,105.36,4.53,943
88.05,4.59,1.82,2.14,126.43,3.82,944
90.01,4.79,1.97,2.55,110.01,4.16,945
89.53,4.63,1.73,2.82,103.0,3.96,946
95.51,4.49,2.07,2.5,110.63,4.43,947
95.7,6.46,1.77,3.2,116.52,3.86,948
123.79,5.06,1.99,2.52,109.34,4.51,949
95.33,4.65,1.94,2.46,106.32,4.52,950
95.16,4.62,1.74,2.33,112.55,4.28,951
95.29,4.66,1.67,2.42,105.9,4.32,952
94.83,4.76,1.58,2.47,112.39,3.99,953
95.02,4.67,1.98,2.22,135.54,4.21,954
95.4,4.71,1.62,2.61,109.39,3.78,955
94.92,2.61,1.8,2.3,114.99,4.22,956
95.33,4.72,1.56,2.44,115.02,4.14,957
95.6,4.68,1.59,2.25,114.04,4.0,958
95.39,4.9,1.95,2.16,111.2,4.28,959
95.28,4.55,1.95,2.19,113.83,3.75,960
113.36,4.59,1.65,2.2,115.25,4.43,961
95.35,4.67,2.14,2.28,107.18,4.24,962
95.32,4.62,1.85,2.32,118.71,4.52,963
95.49,4.76,1.76,2.35,152.95,4.57,964
95.29,4.25,1.98,2.07,151.3,3.89,965
94.99,4.58,2.23,1.9,150.64,4.06,966
95.55,4.38,1.63,2.26,150.99,4.07,967
95.7,4.74,2.17,1.75,149.18,4.56,968
95.64,4.66,2.15,2.09,152.53,3.53,969
95.32,4.39,2.11,2.05,150.32,4.39,970
95.25,4.37,2.01,2.04,147.99,4.23,971
95.39,4.72,1.63,2.33,150.25,4.37,972
103.39,4.56,1.79,2.12,150.06,4.36,973
95.29,4.38,2.11,2.03,148.31,4.26,974
95.17,4.62,1.69,2.57,151.51,4.17,975
94.95,4.44,2.26,2.24,149.33,4.03,976
95.24,4.54,2.12,2.44,147.53,4.14,977
95.1,4.65,1.7,2.32,149.09,4.03,978
95.48,4.24,1.73,2.32,148.38,4.11,979
95.34,4.56,2.11,2.37,148.12,4.15,980
95.38,4.57,1.85,2.16,146.91,4.04,981
95.45,4.72,2.06,2.15,149.42,4.0,982
103.96,4.75,1.53,2.26,148.62,4.24,983
102.56,4.71,1.92,2.13,151.2,4.23,984
105.27,3.88,1.8,2.37,148.87,3.91,985
103.81,5.82,1.74,2.2,152.63,4.24,986
108.03,4.17,1.83,2.31,146.83,4.2,987
104.48,4.64,1.65,2.35,146.86,4.15,988
102.11,4.2,1.41,2.24,147.38,3.92,989
111.97,3.84,1.65,2.2,147.36,4.29,990
103.92,4.26,1.74,2.21,148.33,4.2,991
103.27,4.12,1.93,2.16,151.64,4.25,992
105.56,4.19,1.83,2.35,147.32,4.04,993
100.51,4.19,1.72,2.49,154.01,4.13,994
100.27,4.26,1.6,2.17,131.27,4.19,995
106.34,4.21,1.87,1.66,131.02,4.69,996
103.98,4.04,1.79,2.02,131.3,4.08,997
103.05,4.58,1.76,1.82,131.14,4.83,998
101.93,4.24,1.59,2.14,131.33,3.09,999
104.77,4.27,1.6,1.68,131.13,3.86,1000
106.79,4.25,1.74,1.78,131.37,3.91,1001
103.84,4.1,1.17,2.07,131.02,4.16,1002
105.91,4.26,1.6,1.7,131.02,4.44,1003
103.04,4.42,1.89,1.87,131.07,3.95,1004
103.63,4.14,1.75,1.82,131.44,4.19,1005
107.02,4.36,1.64,1.75,131.21,4.06,1006
103.97,4.81,1.94,1.79,131.04,3.58,1007
106.11,4.48,2.21,1.82,131.38,3.56,1008
104.78,4.79,1.96,1.91,131.06,3.78,1009
103.62,5.22,2.18,1.86,131.12,3.39,1010
102.94,4.61,1.81,1.89,130.84,3.68,1011
107.3,4.74,2.16,1.72,131.26,3.75,1012
102.52,4.96,2.32,1.7,131.13,3.72,1013
104.99,6.12,2.11,2.09,131.07,3.73,1014
104.67,4.48,2.05,2.22,131.27,3.53,1015
102.2,4.69,2.13,2.29,131.03,3.88,1016
101.98,4.84,1.61,2.09,131.04,3.91,1017
105.44,4.9,1.99,2.1,131.16,3.61,1018
89.95,4.66,1.56,1.64,131.22,2.62,1019
76.57,5.01,2.14,2.43,131.06,3.91,1020
74.45,5.22,2.15,2.28,130.92,3.82,1021
81.38,4.84,2.07,2.45,131.0,3.69,1022
75.79,4.82,2.09,2.12,118.3,3.84,1023
83.01,4.83,1.87,1.91,131.44,3.78,1024
81.12,4.91,1.93,2.45,119.11,3.8,1025
82.64,4.96,2.15,2.19,119.25,3.25,1026
78.55,4.78,2.36,2.44,119.42,3.77,1027
82.39,4.9,0.54,1.98,119.17,3.55,1028
82.16,4.59,1.52,2.28,119.26,3.53,1029
81.43,4.99,1.86,2.1,119.25,3.59,1030
80.48,5.08,2.18,2.2,119.23,3.85,1031
82.04,4.92,1.86,2.48,119.28,3.75,1032
83.1,4.9,1.91,2.3,119.08,3.61,1033
82.96,4.9,2.0,2.32,119.26,3.81,1034
78.12,4.91,1.9,2.18,119.41,3.05,1035
76.46,4.99,1.76,2.17,119.38,3.72,1036
80.41,4.45,1.83,2.14,119.28,3.56,1037
86.65,4.83,1.95,2.05,119.69,3.6,1038
82.46,4.43,1.85,2.11,119.38,3.88,1039
79.06,4.65,1.95,1.82,119.24,4.23,1040
77.5,4.59,1.9,2.21,119.26,4.3,1041
79.18,5.02,1.73,1.86,119.42,3.83,1042
75.4,4.96,2.01,1.85,106.53,3.83,1043
79.07,4.51,1.4,2.21,119.4,4.08,1044
87.98,4.98,2.08,1.79,119.2,4.0,1045
83.9,4.75,2.22,2.04,119.27,3.92,1046
80.83,5.05,1.6,1.91,119.08,4.07,1047
81.87,4.7,1.55,1.9,118.94,4.21,1048
83.03,4.74,2.42,2.02,119.25,3.77,1049
78.77,6.15,2.16,2.08,141.42,4.04,1050
81.95,5.94,1.91,1.92,119.32,4.14,1051
81.28,6.95,1.95,1.84,119.38,3.89,1052
84.92,5.2,2.0,2.0,119.22,4.38,1053
78.4,5.59,1.97,2.07,119.14,3.85,1054
86.82,5.77,1.92,1.84,127.35,4.1,1055
67.25,3.83,2.02,2.46,123.14,3.81,1056
81.14,7.28,2.32,1.52,132.06,3.9,1057
77.15,4.99,2.35,2.24,124.8,3.97,1058
74.96,5.8,1.94,2.06,107.2,4.23,1059
80.99,5.4,2.17,2.09,128.78,4.18,1060
77.88,5.75,1.95,2.14,121.72,3.79,1061
77.38,5.54,2.26,2.11,129.51,4.03,1062
81.52,5.29,2.11,2.05,124.82,4.01,1063
63.82,5.68,2.05,2.4,124.22,4.02,1064
64.2,5.96,2.06,2.18,133.02,3.82,1065
69.9,4.96,2.36,2.26,119.0,4.03,1066
78.23,6.37,1.87,2.24,122.75,4.08,1067
81.93,4.96,1.88,2.15,121.9,4.13,1068
87.62,5.75,2.02,1.97,126.32,3.84,1069
79.11,6.56,1.89,1.88,128.24,4.02,1070
77.72,6.11,1.67,2.2,125.01,3.69,1071
74.02,5.75,1.98,2.26,126.25,4.76,1072
65.86,5.88,1.98,2.2,126.75,3.85,1073
97.26,5.37,1.86,2.09,121.38,4.34,1074
87.72,5.71,1.86,2.14,131.22,4.39,1075
68.22,5.05,2.05,2.13,120.82,3.45,1076
21.19,6.29,1.87,2.14,125.47,3.99,1077
90.39,5.32,2.05,2.06,125.72,4.56,1078
101.89,5.54,1.99,2.22,122.31,4.28,1079
80.02,5.01,2.04,2.26,126.35,4.15,1080
77.88,5.98,1.77,2.09,125.32,4.67,1081
93.68,5.16,2.03,2.2,126.98,4.1,1082
78.94,5.25,2.25,1.98,129.16,3.94,1083
76.58,5.02,1.75,2.1,123.17,5.06,1084
76.27,5.61,1.49,1.93,101.56,4.84,1085
79.0,5.36,2.12,2.04,101.79,4.62,1086
87.71,3.43,1.58,2.1,101.66,4.92,1087
79.48,5.19,1.83,2.18,101.63,4.14,1088
90.48,6.35,1.57,2.31,101.9,4.33,1089
86.53,5.5,2.29,2.3,101.82,4.6,1090
86.63,6.41,1.94,2.42,101.36,4.37,1091
88.39,5.73,1.74,2.04,101.8,4.42,1092
95.21,5.53,1.9,1.94,101.7,4.05,1093
88.95,5.78,1.96,2.33,101.74,4.37,1094
88.98,5.65,2.09,3.3,101.54,4.44,1095
85.44,5.73,1.95,2.83,101.82,4.24,1096
92.61,5.83,2.05,2.28,101.51,4.17,1097
98.6,5.65,1.92,2.77,101.67,4.9,1098
89.93,5.78,2.31,2.68,101.64,4.5,1099
90.2,6.09,1.97,2.74,101.57,5.09,1100
95.94,5.77,2.16,2.89,101.93,4.29,1101
95.25,5.75,2.05,2.68,101.64,3.26,1102
93.08,5.22,2.29,2.8,101.81,4.37,1103
86.01,5.76,1.91,2.68,101.69,3.99,1104
87.88,5.68,2.08,2.43,44.15,4.03,1105
93.94,5.41,1.89,2.94,101.8,3.9,1106
92.52,5.41,2.15,2.74,101.85,3.99,1107
74.05,5.4,2.05,2.85,118.04,4.11,1108
93.81,5.25,2.09,2.77,101.61,3.85,1109
106.17,5.71,1.83,2.65,101.56,3.87,1110
91.77,6.02,1.78,2.42,101.8,3.98,1111
88.76,5.42,2.37,2.64,101.71,3.89,1112
92.18,5.56,2.24,2.78,101.61,4.14,1113
94.29,5.5,2.24,2.99,101.71,3.84,1114
86.93,5.88,1.92,2.69,101.55,4.17,1115
94.93,5.31,2.17,2.71,101.9,4.03,1116
90.89,5.86,1.89,1.88,101.61,4.23,1117
75.72,5.95,1.95,2.81,101.38,4.03,1118
85.34,5.82,1.32,2.86,101.33,4.0,1119
94.72,5.47,2.11,2.54,101.79,3.96,1120
90.24,5.55,1.65,2.62,101.66,3.91,1121
95.15,5.54,2.48,2.95,101.73,4.36,1122
97.67,5.7,2.05,2.87,101.76,4.5,1123
97.24,5.49,1.41,2.88,101.63,4.81,1124
92.47,6.05,2.33,2.92,101.58,4.19,1125
93.32,5.93,2.15,2.78,101.44,4.1,1126
91.36,5.51,2.31,2.56,101.71,3.93,1127
93.64,5.62,1.97,3.1,101.56,4.15,1128
97.11,6.11,2.11,2.54,101.65,4.16,1129
91.57,5.98,2.38,2.63,101.27,4.36,1130
92.85,5.49,2.11,2.83,101.91,4.2,1131
92.91,5.58,1.98,2.69,101.87,4.01,1132
90.05,5.92,2.3,2.8,101.42,4.2,1133
92.42,5.9,1.99,2.58,101.85,3.95,1134
