core1,core2,core3,core4,core5,core6,core7,core8,mem,gpu,norm_ex_time
105.98,71.53,62.56,10.66,7.52,8.92,10.94,8.8,221.3,2.89,585
103.75,64.6,62.68,10.62,7.66,10.22,13.66,8.7,204.42,3.38,586
93.81,68.46,62.77,10.84,7.52,8.83,11.12,7.78,222.89,3.22,587
99.59,79.51,66.7,10.91,7.74,9.39,10.89,8.59,206.21,2.98,588
94.69,70.34,62.75,10.86,7.56,9.56,11.07,8.6,217.83,3.63,589
99.35,69.32,62.92,10.81,7.75,8.56,11.08,8.26,219.82,3.28,590
103.09,75.2,62.72,10.55,7.88,6.93,11.15,8.77,228.62,3.37,591
87.99,71.92,62.72,10.58,7.72,12.8,11.05,7.97,220.85,3.42,592
101.44,74.08,62.84,11.03,2.7,8.43,10.98,8.08,219.25,3.23,593
95.2,72.86,63.07,10.75,7.67,8.04,10.91,8.24,217.35,3.1,594
105.86,69.14,62.87,10.9,7.79,7.85,11.0,7.77,224.39,3.61,595
101.91,81.94,62.62,10.85,7.51,8.05,11.12,8.37,234.67,3.09,596
98.67,71.66,62.82,10.99,7.9,7.8,10.91,8.26,225.19,3.33,597
102.26,72.65,62.81,10.63,7.69,8.39,10.96,8.94,218.82,3.37,598
105.61,70.55,63.05,10.76,10.8,8.0,11.03,7.99,227.68,3.42,599
96.21,75.09,62.93,10.94,10.67,7.95,11.38,8.45,220.76,3.13,600
99.06,72.46,62.63,10.82,10.73,7.67,13.95,8.77,237.85,2.97,601
99.61,73.67,62.86,10.66,10.8,7.66,10.86,8.99,223.83,3.2,602
102.02,89.41,48.38,10.92,10.77,8.07,10.9,8.37,181.32,3.06,603
102.11,89.49,49.22,10.45,10.92,7.81,10.86,8.42,180.68,3.26,604
98.86,90.93,48.55,10.81,10.87,8.28,11.12,8.59,185.65,3.31,605
97.27,91.39,56.19,10.73,10.56,8.16,11.33,8.73,191.53,3.42,606
104.45,91.28,63.33,11.02,11.17,8.02,11.44,8.5,190.45,3.45,607
91.0,94.18,55.55,11.14,10.65,8.45,11.23,8.51,175.42,3.14,608
89.81,90.19,51.86,10.64,8.37,8.09,11.39,8.69,169.28,3.08,609
90.82,90.39,55.05,10.73,11.41,8.2,11.16,8.75,183.76,3.39,610
90.11,90.31,31.1,13.3,10.86,7.75,11.16,8.25,146.69,3.19,611
91.57,89.62,53.51,11.02,10.99,8.06,11.27,8.18,187.27,3.36,612
93.04,92.31,62.26,10.77,10.56,8.05,10.8,8.49,176.7,3.1,613
91.99,90.8,53.42,10.73,10.99,9.72,11.59,8.41,168.24,3.38,614
90.27,89.68,53.2,9.62,10.57,8.76,11.26,8.31,200.23,3.18,615
91.91,89.79,58.24,11.29,10.67,8.92,11.66,8.5,189.73,3.33,616
95.44,88.99,52.51,9.41,10.67,8.92,11.46,8.2,193.93,2.63,617
91.1,89.57,54.82,10.36,10.8,10.72,11.42,8.39,185.85,3.31,618
91.61,90.89,56.12,9.81,10.88,9.08,11.13,8.13,186.0,3.24,619
90.73,90.29,42.04,10.26,10.67,9.49,11.43,8.58,196.33,3.11,620
