response_time,norm_time
0.125,694.346
0.133,694.655
0.13,694.866
0.114,695.18
0.125,695.462
0.134,695.727
0.144,696.003
0.118,696.092
0.131,696.33
0.132,696.494
0.143,696.796
0.126,696.975
0.107,697.292
0.122,697.643
0.113,697.871
0.144,698.189
0.112,698.496
0.141,698.663
0.119,698.896
0.111,699.048
0.118,699.333
0.124,699.5
0.107,699.663
0.115,699.92
0.125,700.126
0.134,700.324
0.139,700.682
0.132,700.97
0.129,701.124
0.141,701.496
0.15,701.724
0.106,701.907
0.137,702.238
0.117,702.467
0.14,702.802
0.137,703.19
0.121,703.556
0.124,703.809
0.125,704.08
0.143,704.412
0.136,704.55
0.106,704.833
0.125,705.09
0.139,705.327
0.109,705.544
0.109,705.783
0.131,706.068
0.111,706.359
0.15,706.599
0.145,706.781
0.142,707.096
0.138,707.324
0.12,707.616
0.123,707.869
0.117,708.094
0.137,708.3
0.135,708.55
0.126,708.767
0.125,709.028
0.124,709.214
0.116,709.528
0.126,709.736
0.15,709.918
0.119,710.23
0.136,710.488
0.138,710.726
0.146,711.087
0.14,711.17
0.131,711.287
0.145,711.652
0.131,711.945
0.123,712.269
0.137,712.589
0.118,712.89
0.122,713.038
0.131,713.385
0.108,713.749
0.102,713.896
0.119,714.14
0.124,714.604
0.131,714.84
0.13,715.089
0.131,715.251
0.104,715.364
0.131,715.641
0.143,715.856
0.13,715.951
0.13,716.179
0.12,716.402
0.113,716.893
0.115,717.117
0.135,717.392
0.127,717.609
0.138,717.777
0.107,718.095
0.124,718.327
0.148,718.562
0.14,718.797
0.142,718.994
0.137,719.265
0.133,719.558
0.126,719.84
0.117,720.069
0.132,720.268
0.132,720.501
0.124,720.847
0.121,721.1
0.119,721.469
0.108,721.845
0.141,722.205
0.126,722.396
0.125,722.758
0.103,723.122
0.126,723.445
0.139,723.595
0.123,723.868
0.146,723.93
0.144,724.278
0.122,724.547
0.131,724.821
0.117,725.028
0.119,725.242
0.137,725.596
0.121,725.759
0.129,725.93
0.119,726.276
0.126,726.511
0.132,726.872
0.129,727.078
0.115,727.277
0.125,727.52
0.134,727.769
0.136,728.022
0.119,728.274
0.118,728.517
0.117,728.725
0.125,729.036
0.104,729.143
0.118,729.496
0.123,729.749
0.121,729.984
0.139,730.363
0.113,730.591
0.111,730.746
0.145,730.947
0.123,731.233
0.137,731.43
0.116,731.684
0.122,731.914
0.107,732.251
0.129,732.498
0.138,732.691
0.133,732.931
0.137,733.11
0.127,733.355
0.15,733.586
0.136,734.029
0.153,734.239
0.118,734.597
0.125,734.855
0.133,735.006
0.132,735.158
0.114,735.468
0.136,735.673
0.109,735.942
0.161,736.174
0.128,736.272
0.145,736.473
0.122,736.698
0.119,737.082
0.146,737.318
0.114,737.713
0.12,738.047
0.135,738.278
0.12,738.498
0.131,738.811
0.131,738.957
0.123,739.358
0.133,739.71
0.139,739.957
0.14,740.076
0.128,740.301
0.134,740.553
0.12,740.717
0.133,740.971
0.117,741.292
0.138,741.572
0.145,741.87
0.131,742.153
0.125,742.507
0.112,742.757
0.136,743.109
0.125,743.351
0.137,743.679
0.115,743.903
0.14,744.067
0.12,744.305
0.135,744.574
0.135,744.957
0.111,745.165
0.129,745.423
0.131,745.626
0.113,745.833
0.141,746.227
0.125,746.449
0.119,746.666
0.141,746.835
0.135,747.05
0.136,747.231
0.129,747.456
0.14,747.63
0.119,747.847
0.11,748.009
0.128,748.214
0.156,748.491
0.14,748.701
0.119,748.944
0.129,749.252
0.122,749.447
0.139,749.794
0.122,749.895
0.136,750.124
0.123,750.413
0.112,750.721
0.119,751.088
0.129,751.363
0.128,751.736
0.123,751.977
0.122,752.396
0.113,752.611
0.102,752.799
0.147,753.062
0.128,753.373
0.122,753.803
0.143,753.96
0.123,754.173
0.121,754.393
0.145,754.613
0.105,754.867
0.128,755.037
0.131,755.247
0.111,755.497
0.128,755.828
0.122,756.146
0.147,756.423
0.151,756.643
0.148,756.787
0.109,757.175
0.145,757.46
0.114,757.688
0.133,757.969
0.129,758.175
