response_time,norm_time
0.264,571.526
0.108,571.712
0.139,571.792
0.152,571.876
0.222,572.025
0.337,572.146
0.212,572.241
0.439,572.386
0.246,572.506
0.327,572.618
0.198,572.741
0.27,572.846
0.259,572.987
0.164,573.144
0.408,573.228
0.116,573.383
0.218,573.517
0.163,573.632
0.183,573.714
0.215,573.865
0.118,574.039
0.258,574.178
0.131,574.355
0.193,574.455
0.286,574.553
0.281,574.654
0.256,574.791
0.401,574.934
0.311,575.025
0.153,575.137
0.214,575.192
0.243,575.279
0.346,575.417
0.204,575.553
0.295,575.744
0.14,575.857
0.317,576.052
0.176,576.261
0.3,576.433
0.314,576.528
0.205,576.626
0.272,576.76
0.151,576.864
0.113,576.954
0.274,577.198
0.108,577.345
0.265,577.444
0.38,577.486
0.16,577.57
0.313,577.656
0.364,577.758
0.185,577.895
0.288,577.996
0.302,578.13
0.157,578.195
0.265,578.306
0.235,578.47
0.255,578.538
0.291,578.723
0.112,578.808
0.37,578.918
0.334,579.007
0.31,579.176
0.181,579.359
0.119,579.439
0.096,579.597
0.297,579.748
0.171,579.807
0.217,579.933
0.119,580.072
0.265,580.193
0.236,580.39
0.175,580.474
0.268,580.634
0.252,580.743
0.355,580.828
0.216,580.982
0.17,581.17
0.093,581.278
0.29,581.415
0.37,581.533
0.12,581.694
0.198,581.794
0.133,581.906
0.29,582.033
0.147,582.114
0.094,582.23
0.365,582.406
0.226,582.585
0.144,582.785
0.332,582.946
0.383,583.112
0.333,583.215
0.149,583.3
0.159,583.45
0.207,583.559
0.201,583.712
0.197,583.849
0.327,583.954
0.221,584.02
0.189,584.159
0.172,584.297
0.246,584.399
0.267,584.547
0.308,584.749
0.2,584.833
0.142,584.987
0.27,585.093
0.125,585.231
0.253,585.331
0.325,585.463
0.154,585.578
0.398,585.682
0.355,585.808
0.242,585.884
0.266,585.984
0.113,586.131
0.168,586.282
0.206,586.447
0.147,586.623
0.158,586.778
0.28,586.877
0.313,587.006
0.111,587.113
0.099,587.176
0.27,587.319
0.236,587.462
0.16,587.58
0.221,587.695
0.217,587.781
0.288,587.92
0.316,588.046
0.176,588.211
0.245,588.389
0.37,588.549
0.198,588.712
0.292,588.902
0.258,588.951
0.206,589.029
0.373,589.172
0.434,589.31
0.294,589.409
0.221,589.512
0.288,589.603
0.25,589.729
0.204,589.889
0.204,590.027
0.183,590.16
0.422,590.291
0.196,590.386
0.286,590.502
0.226,590.634
0.162,590.756
0.478,590.878
0.191,590.977
0.145,591.087
0.179,591.205
0.234,591.411
0.114,591.562
0.262,591.68
0.101,591.805
0.234,591.943
0.207,591.975
0.125,592.091
0.319,592.177
0.26,592.294
0.154,592.449
0.181,592.52
0.174,592.662
0.214,592.83
0.155,592.95
0.302,593.105
0.367,593.201
0.249,593.302
0.295,593.425
0.272,593.509
0.096,593.611
0.399,593.688
0.153,593.824
0.306,594.003
0.287,594.11
0.344,594.203
0.42,594.317
0.166,594.468
0.175,594.618
0.242,594.751
0.122,594.873
0.17,595.029
0.295,595.133
0.315,595.187
0.269,595.378
0.182,595.514
0.263,595.651
0.29,595.829
0.296,595.946
0.29,596.093
0.175,596.231
0.355,596.392
0.329,596.49
0.221,596.642
0.408,596.736
0.413,596.808
0.133,596.91
0.287,596.998
0.106,597.1
0.244,597.24
0.265,597.374
0.201,597.526
0.185,597.607
0.196,597.731
0.148,597.839
0.138,597.981
0.305,598.146
0.174,598.311
0.186,598.443
0.279,598.553
0.247,598.753
0.306,598.862
0.238,599.023
0.3,599.14
0.223,599.353
0.267,599.482
0.234,599.647
0.223,599.755
0.193,599.864
0.14,599.977
0.215,600.14
0.134,600.229
0.187,600.377
0.235,600.464
0.133,600.607
0.181,600.695
0.174,600.83
0.291,600.962
0.324,601.053
0.344,601.181
0.142,601.317
0.281,601.445
0.125,601.542
0.13,601.648
0.251,601.785
0.174,601.931
0.319,602.129
0.27,602.269
0.258,602.361
0.22,602.526
0.249,602.642
0.24,602.768
0.275,602.841
0.098,602.904
0.332,602.983
0.402,603.102
0.41,603.284
0.279,603.383
0.431,603.442
0.261,603.533
0.281,603.638
0.166,603.737
0.179,603.856
0.105,603.936
0.197,604.096
0.212,604.231
0.188,604.424
0.142,604.503
0.267,604.659
0.414,604.791
0.366,604.917
0.162,605.039
0.226,605.203
0.164,605.354
0.141,605.422
0.103,605.497
0.144,605.671
0.288,605.822
0.198,605.928
0.232,606.165
0.159,606.36
0.298,606.528
0.177,606.657
0.187,606.771
0.298,606.865
0.3,606.989
0.358,607.085
0.193,607.218
0.251,607.351
0.419,607.507
0.197,607.578
0.131,607.652
0.27,607.801
0.181,607.888
0.147,608.093
0.164,608.26
0.152,608.397
0.163,608.528
0.338,608.704
0.184,608.792
0.359,608.962
0.105,609.073
0.129,609.247
0.271,609.361
0.12,609.511
0.188,609.625
0.138,609.783
0.307,609.942
0.251,610.054
0.341,610.182
0.125,610.268
0.265,610.364
0.102,610.525
0.128,610.646
0.169,610.769
0.238,610.889
0.117,611.015
0.199,611.167
0.113,611.252
0.225,611.353
0.207,611.495
0.093,611.623
0.358,611.706
0.186,611.841
0.315,611.97
0.252,612.07
0.233,612.168
0.272,612.239
0.352,612.434
0.271,612.564
0.156,612.679
0.18,612.811
0.181,612.913
0.158,613.049
0.375,613.227
0.271,613.363
0.197,613.475
0.101,613.628
0.191,613.78
0.288,613.89
0.357,614.031
0.381,614.165
0.297,614.282
0.291,614.388
0.131,614.51
0.184,614.615
0.194,614.752
0.142,614.876
0.179,615.019
0.257,615.197
0.144,615.28
0.261,615.404
0.187,615.551
0.107,615.648
0.196,615.798
0.275,615.947
0.532,616.091
0.176,616.226
0.363,616.352
0.279,616.519
0.23,616.654
0.163,616.765
0.234,616.864
0.214,617.018
0.289,617.097
0.271,617.226
0.301,617.424
0.339,617.522
0.218,617.647
0.318,617.788
0.226,617.906
0.349,618.039
0.154,618.164
0.187,618.333
0.337,618.462
0.226,618.606
0.154,618.755
0.106,618.938
0.126,619.047
0.15,619.148
0.159,619.281
0.284,619.417
0.282,619.491
0.186,619.66
0.291,619.831
0.16,619.923
0.254,620.064
0.267,620.177
0.157,620.319
0.173,620.4
0.145,620.566
0.104,620.74
0.137,620.822
0.126,620.929
0.289,621.015
0.221,621.146
0.299,621.308
0.217,621.427
0.206,621.548
0.149,621.759
0.223,621.871
0.109,621.958
0.173,622.065
0.174,622.188
0.145,622.357
0.225,622.53
0.163,622.615
0.277,622.824
0.15,622.966
0.3,623.108
0.268,623.25
0.192,623.415
0.166,623.56
0.3,623.692
0.173,623.788
0.178,623.932
0.22,624.058
0.092,624.196
0.277,624.333
0.265,624.415
0.176,624.558
0.2,624.647
0.199,624.712
0.129,624.838
0.288,625.026
0.164,625.183
0.244,625.242
0.192,625.378
0.167,625.525
0.129,625.639
0.217,625.714
0.311,625.818
0.189,625.979
0.253,626.158
0.253,626.273
0.235,626.421
0.271,626.576
0.224,626.664
0.308,626.805
0.207,626.952
0.139,627.148
0.215,627.261
0.139,627.404
0.411,627.504
0.187,627.655
0.273,627.729
0.276,627.934
0.353,628.033
0.216,628.156
0.342,628.209
0.303,628.291
0.253,628.465
0.14,628.551
0.14,628.712
0.149,628.874
0.181,628.983
0.191,629.09
0.198,629.205
