response_time,norm_time
0.035,475.038
0.037,475.078
0.039,475.125
0.033,475.157
0.041,475.198
0.046,475.226
0.037,475.258
0.036,475.289
0.038,475.313
0.042,475.336
0.036,475.361
0.035,475.375
0.03,475.416
0.043,475.466
0.041,475.492
0.046,475.524
0.036,475.54
0.032,475.576
0.039,475.611
0.04,475.664
0.037,475.691
0.047,475.723
0.033,475.751
0.037,475.778
0.038,475.815
0.034,475.858
0.042,475.896
0.038,475.919
0.044,475.958
0.034,475.983
0.038,476.015
0.046,476.057
0.037,476.09
0.042,476.126
0.034,476.177
0.039,476.212
0.036,476.233
0.037,476.296
0.05,476.344
0.047,476.376
0.032,476.401
0.03,476.444
0.03,476.48
0.035,476.519
0.037,476.55
0.035,476.577
0.046,476.618
0.041,476.644
0.043,476.676
0.03,476.703
0.037,476.744
0.04,476.786
0.033,476.822
0.036,476.87
0.041,476.918
0.039,476.957
0.041,476.982
0.031,477.001
0.033,477.032
0.038,477.084
0.035,477.108
0.042,477.14
0.04,477.183
0.034,477.201
0.032,477.247
0.033,477.278
0.031,477.309
0.034,477.342
0.034,477.385
0.032,477.42
0.034,477.454
0.042,477.475
0.037,477.512
0.043,477.542
0.036,477.571
0.042,477.6
0.034,477.62
0.04,477.667
0.036,477.703
0.042,477.733
0.036,477.762
0.036,477.802
0.035,477.835
0.038,477.873
0.03,477.916
0.032,477.959
0.037,478.003
0.032,478.037
0.042,478.067
0.037,478.104
0.035,478.134
0.041,478.162
0.039,478.197
0.042,478.232
0.035,478.27
0.042,478.314
0.034,478.346
0.032,478.386
0.041,478.405
0.041,478.448
0.034,478.47
0.034,478.493
0.033,478.535
0.039,478.572
0.047,478.615
0.046,478.653
0.046,478.693
0.039,478.72
0.032,478.753
0.043,478.787
0.033,478.816
0.03,478.849
0.044,478.89
0.034,478.906
0.04,478.943
0.04,478.973
0.04,478.998
0.041,479.044
0.046,479.079
0.034,479.12
0.036,479.15
0.034,479.188
0.034,479.222
0.039,479.252
0.042,479.271
0.032,479.315
0.034,479.345
0.042,479.381
0.034,479.41
0.037,479.434
0.036,479.45
0.032,479.475
0.037,479.497
0.037,479.547
0.042,479.587
0.037,479.615
0.038,479.651
0.034,479.7
0.046,479.726
0.042,479.771
0.041,479.807
0.034,479.849
0.041,479.89
0.032,479.915
0.042,479.948
0.031,479.991
0.036,480.034
0.043,480.06
0.044,480.086
0.035,480.116
0.031,480.137
0.032,480.166
0.034,480.194
0.041,480.236
0.032,480.274
0.042,480.308
0.046,480.337
0.034,480.371
0.031,480.399
0.037,480.445
0.041,480.48
0.042,480.505
0.044,480.522
0.032,480.55
0.037,480.583
0.029,480.617
0.036,480.645
0.041,480.686
0.04,480.73
0.035,480.77
0.033,480.808
0.038,480.844
0.036,480.887
0.034,480.911
0.046,480.939
0.034,480.98
0.046,481.02
0.04,481.04
0.04,481.074
0.034,481.116
0.041,481.156
0.041,481.213
0.032,481.251
0.039,481.281
0.043,481.314
0.032,481.343
0.032,481.373
0.033,481.407
0.037,481.44
0.037,481.471
0.039,481.492
0.038,481.53
0.035,481.554
0.037,481.591
0.037,481.659
0.036,481.695
0.03,481.731
0.04,481.748
0.041,481.793
0.038,481.82
0.043,481.85
0.045,481.891
0.041,481.919
0.04,481.946
0.033,481.984
0.045,482.024
0.035,482.072
0.04,482.106
0.034,482.137
0.036,482.178
0.041,482.201
0.029,482.244
0.03,482.285
0.039,482.313
0.04,482.348
0.036,482.38
0.041,482.415
0.033,482.462
0.041,482.491
0.035,482.543
0.041,482.581
0.043,482.618
0.032,482.654
0.042,482.676
0.036,482.714
0.045,482.741
0.03,482.764
0.034,482.81
0.042,482.837
0.035,482.877
0.034,482.923
0.034,482.96
0.035,482.987
0.046,483.015
0.045,483.052
0.041,483.091
0.032,483.129
0.043,483.152
0.042,483.166
0.035,483.209
0.031,483.256
0.037,483.282
0.033,483.323
0.035,483.37
0.04,483.403
0.039,483.424
0.037,483.455
0.045,483.495
0.043,483.523
0.039,483.551
0.035,483.593
0.042,483.609
0.043,483.645
0.04,483.683
0.039,483.71
0.04,483.757
0.042,483.786
0.04,483.821
0.032,483.841
0.042,483.879
0.046,483.916
0.035,483.958
0.04,484.0
0.039,484.044
0.042,484.076
0.036,484.116
0.033,484.151
0.033,484.183
0.051,484.238
0.041,484.259
0.039,484.305
0.039,484.344
0.047,484.373
0.044,484.401
0.045,484.417
0.032,484.449
0.032,484.476
0.034,484.514
0.036,484.541
0.037,484.58
0.033,484.618
0.033,484.651
0.044,484.666
0.037,484.71
0.037,484.745
0.048,484.765
0.034,484.813
0.043,484.837
0.044,484.871
0.034,484.902
0.031,484.923
0.039,484.944
0.039,484.971
0.031,484.995
0.039,485.019
0.037,485.043
0.039,485.076
0.046,485.101
0.033,485.133
0.047,485.159
0.034,485.181
0.039,485.222
0.043,485.262
0.037,485.286
0.039,485.323
0.033,485.352
0.033,485.376
0.031,485.408
0.029,485.458
0.044,485.493
0.041,485.517
0.034,485.559
0.036,485.584
0.047,485.617
0.042,485.653
0.039,485.682
0.04,485.7
0.04,485.726
0.039,485.755
0.042,485.803
0.042,485.823
0.047,485.844
0.04,485.89
0.041,485.928
0.041,485.966
0.034,485.994
0.033,486.016
0.031,486.052
0.036,486.079
0.043,486.103
0.034,486.154
0.037,486.2
0.044,486.252
0.047,486.287
0.034,486.319
0.047,486.359
0.031,486.403
0.039,486.427
0.043,486.447
0.04,486.481
0.036,486.515
0.041,486.55
0.036,486.59
0.045,486.642
0.04,486.686
0.05,486.717
0.042,486.75
0.04,486.781
0.044,486.812
0.045,486.846
0.035,486.877
0.04,486.916
0.047,486.938
0.033,486.963
0.034,487.0
0.038,487.03
0.039,487.071
0.042,487.108
0.041,487.129
0.033,487.152
