response_time,norm_time
0.228,740.105
0.237,740.355
0.209,740.775
0.223,741.182
0.232,741.547
0.218,741.953
0.207,742.396
0.234,742.753
0.216,743.216
0.227,743.554
0.24,744.0
0.207,744.506
0.226,744.95
0.222,745.19
0.233,745.691
0.244,745.915
0.254,746.331
0.209,746.68
0.255,747.067
0.218,747.344
0.219,747.579
0.219,748.101
0.22,748.32
0.221,748.608
0.224,748.914
0.231,749.171
0.226,749.61
0.217,749.924
0.205,750.242
0.226,750.693
0.209,751.077
0.233,751.497
0.235,751.731
0.218,752.096
0.227,752.315
0.214,752.437
0.224,752.756
0.217,752.96
0.213,753.299
0.25,753.872
0.219,754.421
0.23,754.86
0.225,755.169
0.206,755.371
0.23,755.78
0.208,756.111
0.231,756.555
0.214,756.842
0.228,757.216
0.213,757.672
0.225,758.045
0.222,758.236
0.234,758.597
0.223,758.987
0.242,759.456
0.227,759.761
0.235,760.111
0.213,760.446
0.23,760.799
0.226,761.096
0.232,761.44
0.229,761.838
0.201,762.196
0.245,762.641
0.225,762.983
0.216,763.294
0.241,763.508
0.213,764.013
0.229,764.473
0.22,764.835
0.235,765.051
0.238,765.571
0.229,765.928
0.228,766.179
0.247,766.586
0.22,766.899
0.232,767.366
0.234,767.664
0.233,767.866
0.236,768.361
0.239,768.656
0.212,769.037
0.221,769.33
0.215,769.583
0.203,769.97
0.212,770.435
0.234,770.693
0.223,771.148
0.244,771.475
0.22,771.75
0.225,772.038
0.226,772.4
0.21,772.864
0.239,773.189
0.227,773.48
0.244,773.692
0.213,774.027
0.21,774.339
0.229,774.723
0.217,775.047
0.228,775.304
0.229,775.673
0.231,776.099
0.242,776.445
0.243,776.82
0.242,777.155
0.228,777.472
0.217,777.649
0.241,778.08
0.237,778.254
0.233,778.689
0.216,778.975
0.226,779.603
0.233,779.99
0.219,780.301
0.221,780.596
0.212,780.913
0.219,781.209
0.224,781.493
0.226,781.884
0.241,782.192
0.236,782.46
0.218,782.686
0.213,783.043
0.24,783.424
0.228,783.853
0.239,784.298
0.23,784.664
0.22,784.927
0.219,785.157
0.245,785.556
0.245,785.826
0.228,786.226
0.232,786.616
0.209,786.909
0.246,787.221
0.224,787.541
0.225,787.9
0.225,788.027
0.223,788.296
0.229,788.647
0.236,788.874
0.234,789.214
0.227,789.702
0.224,790.067
0.228,790.427
0.23,790.797
0.221,791.063
0.222,791.462
0.212,791.7
0.229,791.962
0.248,792.326
0.229,792.748
0.241,793.062
0.219,793.65
0.223,794.054
0.216,794.44
0.228,794.775
0.222,795.062
0.221,795.368
0.223,795.701
0.243,795.879
0.213,796.322
0.212,796.682
0.229,797.153
0.229,797.416
0.215,797.717
0.217,798.018
0.231,798.351
0.239,798.703
0.226,799.007
0.223,799.289
0.219,799.595
0.203,800.019
0.25,800.343
0.208,800.674
0.218,800.906
0.253,801.296
0.231,801.569
0.209,802.025
0.221,802.559
0.225,802.941
0.22,803.392
0.235,803.655
0.232,804.04
0.232,804.435
0.216,804.792
0.225,805.217
0.218,805.641
0.229,806.037
0.227,806.327
0.222,806.655
0.235,807.008
0.229,807.45
0.234,807.798
0.25,808.035
0.219,808.34
0.213,808.687
0.237,808.895
0.228,809.117
0.23,809.332
0.228,809.87
0.242,810.099
0.221,810.434
0.238,810.668
0.227,810.943
0.217,811.478
0.245,811.69
0.212,811.991
0.235,812.368
0.225,812.662
0.237,813.119
0.231,813.453
0.22,813.763
0.232,814.151
0.246,814.539
0.219,814.942
0.218,815.27
0.207,815.461
0.213,815.763
0.218,816.13
0.221,816.451
0.211,816.784
0.21,816.948
0.231,817.249
0.235,817.695
0.223,818.155
0.225,818.516
0.22,818.826
0.243,819.292
0.222,819.606
0.233,820.032
0.237,820.392
0.234,820.872
0.227,821.154
0.222,821.556
0.224,821.914
0.205,822.299
0.23,822.614
0.231,822.944
0.237,823.398
0.238,823.847
0.24,824.076
0.206,824.214
0.228,824.592
0.22,824.952
0.253,825.248
0.219,825.701
0.232,826.029
0.238,826.513
0.209,826.843
0.224,827.325
0.227,827.631
0.217,828.15
0.244,828.47
0.217,828.804
0.239,829.193
0.239,829.485
0.243,829.905
0.219,830.333
0.229,830.633
0.209,830.997
0.222,831.306
0.231,831.737
0.216,832.16
0.222,832.645
0.22,832.908
0.219,833.256
0.214,833.629
0.229,833.737
0.22,834.201
0.242,834.441
0.241,834.803
0.207,835.358
0.222,835.676
0.221,836.123
0.226,836.62
0.209,837.076
0.227,837.368
0.204,837.778
0.227,838.011
0.21,838.345
0.22,838.703
0.233,839.014
0.219,839.345
0.211,839.706
0.244,839.994
0.218,840.453
0.219,840.719
0.247,841.099
0.239,841.496
0.224,841.831
0.24,842.088
0.248,842.404
0.213,842.785
0.207,843.272
0.217,843.651
0.221,843.998
0.224,844.263
0.228,844.64
0.23,844.946
0.199,845.3
0.231,845.597
0.218,845.898
0.22,846.138
0.234,846.461
0.227,846.873
0.225,847.359
0.242,847.609
0.238,847.947
0.208,848.313
0.202,848.541
0.225,848.927
0.227,849.294
0.218,849.861
0.221,850.192
0.229,850.451
0.222,850.818
0.218,851.221
0.213,851.601
0.233,851.954
0.232,852.252
0.22,852.646
0.232,853.159
0.244,853.626
0.22,853.929
0.23,854.31
0.218,854.732
0.243,855.046
0.218,855.396
0.221,855.741
0.236,855.992
