core1,core2,core3,core4,mem,gpu,norm_ex_time
71.18,60.76,21.52,19.17,156.98,4.05,820
71.92,60.78,19.91,19.92,166.69,3.59,821
70.17,60.75,22.01,17.21,162.69,4.15,822
66.68,60.72,22.97,17.25,169.74,3.91,823
70.24,60.19,29.62,19.28,165.46,4.38,824
72.43,60.11,32.69,28.05,166.16,4.01,825
69.8,60.13,22.52,19.24,174.48,3.46,826
71.12,60.35,31.22,18.5,159.74,3.77,827
72.9,60.59,26.18,20.6,163.49,3.8,828
70.43,60.47,23.88,19.22,170.0,4.02,829
68.42,49.51,29.28,25.0,163.79,3.09,830
69.66,60.0,24.47,21.38,179.08,3.3,831
66.81,56.13,24.81,21.46,163.87,3.76,832
67.77,68.02,22.1,18.32,166.32,3.74,833
67.95,60.14,23.86,18.44,167.19,4.09,834
69.34,60.44,25.85,19.09,180.69,3.82,835
68.43,60.21,23.04,18.98,168.57,4.1,836
70.48,60.15,25.91,22.05,172.58,4.09,837
71.55,60.35,19.46,25.02,162.94,3.49,838
70.88,60.2,23.21,25.15,169.25,3.27,839
65.72,60.2,21.54,24.21,179.75,3.04,840
59.75,60.0,24.02,24.63,167.39,3.8,841
61.32,60.08,25.93,25.07,166.93,3.41,842
63.68,60.12,24.78,24.37,156.79,3.26,843
57.67,53.85,24.23,24.9,165.89,3.19,844
58.3,54.45,20.25,24.14,171.27,3.35,845
58.6,55.17,27.23,24.14,165.71,3.61,846
56.44,53.31,26.49,24.59,168.09,3.84,847
66.11,54.18,22.86,25.64,165.53,3.55,848
59.39,53.96,24.74,24.85,188.07,2.93,849
58.03,56.09,24.2,24.92,169.24,3.04,850
56.3,54.95,23.38,24.18,182.78,3.7,851
60.37,54.43,24.6,23.88,175.03,3.51,852
58.29,54.38,26.66,25.04,188.85,3.52,853
58.48,55.26,22.12,23.97,174.28,3.5,854
60.94,52.76,21.85,32.99,172.36,3.77,855
32.82,53.88,24.56,25.02,168.49,2.99,856
54.91,53.65,23.24,24.29,163.76,3.41,857
56.36,53.65,27.39,24.58,171.67,3.53,858
59.35,55.03,25.32,23.8,168.52,3.64,859
53.64,55.63,26.51,24.12,171.04,3.45,860
58.73,55.08,25.4,21.78,173.57,3.59,861
58.16,53.44,24.19,13.46,167.88,3.65,862
60.62,62.51,22.84,17.89,168.28,3.62,863
61.6,74.14,20.68,19.37,171.65,2.63,864
57.51,69.45,27.98,21.61,170.51,2.76,865
78.42,67.48,26.27,19.57,170.09,2.99,866
77.9,73.7,25.43,17.9,166.54,2.82,867
78.46,73.01,26.02,21.47,172.89,2.58,868
78.03,74.35,26.67,19.88,172.1,2.84,869
77.19,72.71,27.05,22.84,177.7,2.56,870
77.92,71.99,27.1,21.26,169.53,2.73,871
79.79,74.57,27.5,20.55,180.32,2.59,872
78.34,73.55,25.69,23.44,181.08,2.76,873
77.34,69.08,25.19,23.04,180.97,2.73,874
77.88,71.38,27.83,17.33,182.97,2.74,875
78.36,71.58,26.1,20.27,183.31,2.58,876
78.24,69.26,27.32,23.11,178.08,2.68,877
76.67,67.32,25.46,21.64,178.31,2.83,878
78.36,71.59,27.1,20.48,177.0,3.38,879
78.08,67.58,26.24,21.89,185.22,2.78,880
